video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,especie_gt,gt,failure_reason,abs_error_cm,unique_track,scenario
2024_11_28,13-25-41_0,13-25-41_0,frame_112,0,85,11,1,False,False,True,4.09767435912002,True,True,[],[   -0.54349    -0.22501     0.80869],-22.34387159556085,21.490384145418545,0.891078612588768,0.2516768031286038,0.223571509561573,13.513126072644734,1.6555104396264224,caballa,28.9,measured,3.7323196871396185,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_113,0,255,14,0,True,False,True,1.1923076923076923,,False,[],,,,,,,,,error,-100.0,not_a_fish,,2024_11_28/13-25-41_0/14,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_113,0,127,11,1,False,False,True,4.135969993026996,True,True,[],[   -0.32343    -0.13748     0.93621],-19.174304335465617,19.13023147265144,1.181850659371561,0.2333211298492097,0.2229629177423683,19.82091757759117,1.63489094674083,caballa,28.9,measured,5.56788701507903,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_114,0,255,11,1,False,False,True,5.454545454545454,True,True,[],[   -0.70037    -0.11302     0.70477],-25.876336535290616,7.0716718691523575,1.0840600434699863,0.3108745485215339,0.2942101145782574,6.829741759977291,1.5845848853076665,caballa,28.9,measured,2.1874548521533903,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_115,0,255,12,1,False,False,True,3.287500114034301,True,True,[],[   -0.23569     0.73261    -0.63854],-38.53804687853047,107.69633093491258,0.2645629807964591,0.2177889540444317,0.2065116793436724,25.158435036277755,1.2503938807935728,caballa,28.9,angle_fail,7.1211045955568295,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_115,0,127,11,1,False,False,True,5.7727272727272725,True,True,[],[   -0.32452   -0.053358     0.94437],-16.974753894193853,1.032744008719541,1.4052351326278376,0.2922203657751541,0.2840861837135316,0.4193696821835234,1.574928725998977,caballa,28.9,measured,0.32203657751541215,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_116,0,255,12,1,False,False,True,3.1250001028107923,True,True,[],[    0.10065    -0.23192     0.96751],-40.3706807848106,111.83042402170926,1.7620546037344855,0.2254154320999593,0.217491922446252,22.537652199326715,1.2412848397431728,caballa,28.9,angle_fail,6.35845679000407,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_116,0,127,11,1,False,False,True,5.134615170082324,True,False,[],,-8.376843666735956,-7.960852237745193,-1.0,0.2860043392211573,0.2799358086343186,1.716721917128084,1.5557150030793532,caballa,28.9,bad_pointcloud,0.29956607788426837,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_117,0,255,12,1,False,False,True,3.264367710904115,True,True,[],[   0.059761    -0.14931     0.98698],-37.95768535947864,112.22392684582115,1.9852702406997,0.2131020475857045,0.2093654187742086,26.769055812472693,1.2368280543964736,caballa,28.9,angle_fail,7.589795241429549,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_117,0,127,11,1,False,False,True,5.300277438553589,True,False,[],,2.0679483632335973,-13.36731655808552,-1.0,0.2789849296571288,0.2778630089381373,4.128890152189432,1.5473703676159831,caballa,28.9,bad_pointcloud,1.001507034287119,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_118,0,255,12,1,False,False,True,3.897382806795052,True,True,[],[    0.05738     -0.1201      0.9911],-31.20101118892586,106.18903363504134,2.033338327283041,0.2149502433888969,0.2089380086661097,26.133936979760524,1.2235993123040472,caballa,28.9,angle_fail,7.40497566111031,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_118,0,127,11,1,False,False,True,5.471999938717393,True,True,[],[   -0.21626  -0.0099145     0.97629],3.750132282518946,-18.93808040763084,1.6625704375669257,0.2859417392892929,0.2945540460242078,1.738233921205203,1.546420350405849,caballa,28.9,measured,0.30582607107070814,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_119,0,255,12,1,False,False,True,4.3165086140323785,True,True,[],[   0.080206    -0.12687     0.98867],-15.939331016775396,95.46124148976106,1.94712049189844,0.2175308382870664,0.2125411981840201,25.24713460925551,1.2225321284822517,caballa,28.9,measured,7.146916171293359,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_119,0,127,11,1,False,False,True,5.644102801738886,True,False,[],,5.957858139459273,-18.63798069201008,-1.0,0.2850730500109732,0.2975023979819506,2.036752573548735,1.5448973261747236,caballa,28.9,bad_pointcloud,0.3926949989026767,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_120,0,255,12,1,False,False,True,5.260869565217392,True,True,[],[   0.075565    -0.12135     0.98973],-11.744531750469053,93.90482348304946,1.8953837988124045,0.2172923302543627,0.2146267028523397,25.32909613252141,1.2265656658697968,caballa,28.9,measured,7.17076697456373,2024_11_28/13-25-41_0/12,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_120,0,127,11,1,False,False,True,5.534030304288618,True,True,[],[   -0.07295   -0.091025     0.99317],2.58657423474155,-23.55549207347964,1.6287981475539588,0.2833067533843955,0.2954399269448716,2.6437273593142607,1.5444764057587703,caballa,28.9,measured,0.5693246615604508,2024_11_28/13-25-41_0/11,multiple_fish
2024_11_28,13-25-41_0,13-25-41_0,frame_121,0,255,12,0,False,False,True,5.27591451270353,True,True,[],[   0.047413   -0.092131     0.99462],-12.181966865627851,107.09765179255491,1.94142605738248,0.1430531550515491,0.1410837306375721,50.84084018847109,1.2417176634353395,caballa,28.9,incomplete_3D,14.594684494845087,2024_11_28/13-25-41_0/12,multiple_fish
