video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
2025_08_21,13_38_54,13_38_54,frame_335,0,255,1,-1,False,False,True,3.287581712071008,False,[],,-39.69115800089359,19.3989047077318,-1.0,0.2849432434731362,0.2916785397097658,28.9,0.4056756526863714,1.403721981613742,1.7907407874581975
2025_08_21,13_38_54,13_38_54,frame_336,0,255,1,-1,False,False,True,3.337415633519893,False,[],,48.82772680535819,-158.4602500091932,-1.0,0.2847282748073911,0.3117095829261371,28.9,0.4271725192608822,1.478105602978831,1.8163834381300448
2025_08_21,13_38_54,13_38_54,frame_337,0,255,1,-1,False,False,True,3.412698577107353,False,[],,-30.149426425618465,27.532176370531904,-1.0,0.2755739907140466,0.2306970648192607,28.9,1.3426009285953333,4.64567795361707,1.840912824236481
2025_08_21,13_38_54,13_38_54,frame_338,0,255,1,-1,False,False,True,3.2769234221578265,False,[],,49.4671168049786,-157.77478784850732,-1.0,0.2857088156538978,0.3104139656388003,28.9,0.3291184346102149,1.138818112838114,1.8020640628818625
2025_08_21,13_38_54,13_38_54,frame_339,0,255,1,-1,False,False,True,3.093645436621548,False,[],,44.69413155970465,-156.7431652824425,-1.0,0.3106709161602756,0.3050647920565482,28.9,2.167091616027567,7.498586906669782,1.8002017984682612
2025_08_21,13_38_54,13_38_54,frame_340,0,255,1,-1,False,False,True,3.1329483053742555,False,[],,-31.03383782977139,24.46073438123,-1.0,0.2745628447773245,0.2746579102798925,28.9,1.4437155222675468,4.995555440372135,1.8508633108114667
2025_08_21,13_38_54,13_38_54,frame_341,0,255,1,-1,False,False,True,3.194915189887669,False,[],,45.34486334881861,-157.16397949045242,-1.0,0.2930011897064113,0.288588966322395,28.9,0.4001189706411334,1.384494708100808,1.7949785961319602
2025_08_21,13_38_54,13_38_54,frame_342,0,255,1,-1,False,False,True,3.3805307169382424,False,[],,44.68430046255856,-156.99715792087068,-1.0,0.2884426241425031,0.2886935011047898,28.9,0.0557375857496877,0.1928636185110304,1.798389609578886
2025_08_21,13_38_54,13_38_54,frame_343,0,255,1,-1,False,False,True,3.498504461665506,False,[],,42.50817975148502,-152.92652740003692,-1.0,0.2922900217828659,0.2940451427094121,28.9,0.3290021782865915,1.138415841822116,1.803917694572173
2025_08_21,13_38_54,13_38_54,frame_344,0,255,1,-1,False,False,True,3.5087721096788043,False,[],,47.26920173150068,-152.25437079525813,-1.0,0.3147828635358378,0.3358458522646194,28.9,2.5782863535837865,8.921406067763968,1.819794628795004
2025_08_21,13_38_54,13_38_54,frame_345,0,255,1,-1,False,False,True,3.541443479777688,False,[],,41.39912565690234,-150.9923758528202,-1.0,0.2925116632554079,0.3012932294004566,28.9,0.3511663255407915,1.2151083928747113,1.7883365044159254
2025_08_21,13_38_54,13_38_54,frame_346,0,255,1,-1,False,False,True,3.364231026472986,False,[],,43.334666255082574,-154.6696069777135,-1.0,0.2922403218482241,0.2939905582620457,28.9,0.3240321848224148,1.1212186326035114,1.80228772568942
2025_08_21,13_38_54,13_38_54,frame_347,0,255,1,-1,False,False,True,3.390933310400213,False,[],,-41.87223618276935,25.16024353842326,-1.0,0.29163368287908,0.2925069004764905,28.9,0.2633682879080001,0.9113089546989626,1.793157454278018
2025_08_21,13_38_54,13_38_54,frame_348,0,255,1,-1,False,False,True,3.2805050137793303,False,[],,44.11656637095311,-154.23714919125302,-1.0,0.2982783614854731,0.3019084957820026,28.9,0.9278361485473174,3.210505704315977,1.8100527331263008
2025_08_21,13_38_54,13_38_54,frame_349,0,255,1,-1,False,False,True,3.187241064183593,False,[],,-16.677634735727526,31.84945370571385,-1.0,0.196646221194638,0.2158148408084055,28.9,9.235377880536197,31.956324846146007,1.844087341910231
2025_08_21,13_38_54,13_38_54,frame_350,0,255,1,-1,False,False,True,3.084556829724342,False,[],,-39.4301191653005,23.684914502980533,-1.0,0.2827350081726905,0.2964097909817276,28.9,0.6264991827309496,2.167817241283563,1.7936542658805847
2025_08_21,13_38_54,13_38_54,frame_351,0,255,1,-1,False,False,True,3.3990147074165598,False,[],,-41.41533306560073,23.386449295087143,-1.0,0.2836436888593847,0.304355508006123,28.9,0.5356311140615244,1.853394858344376,1.813590380503404
2025_08_21,13_38_54,13_38_54,frame_352,0,255,1,-1,False,False,True,3.162499687943136,False,[],,-35.41775595624371,23.805988122115483,-1.0,0.2796594401518596,0.28306408259286,28.9,0.9340559848140362,3.232027629114312,1.8033336644489053
2025_08_21,13_38_54,13_38_54,frame_353,0,255,1,-1,False,False,True,3.3820599887995297,False,[],,43.92592870688739,-153.29580840268977,-1.0,0.2829753494855731,0.3123644565891491,28.9,0.6024650514426855,2.0846541572411263,1.822549961122615
2025_08_21,13_38_54,13_38_54,frame_354,0,255,1,-1,False,False,True,3.3880209532450687,False,[],,-39.74008527184415,26.55553234922124,-1.0,0.2968066335200445,0.3037100008983237,28.9,0.780663352004457,2.701257273371824,1.799532815664708
2025_08_21,13_38_54,13_38_54,frame_355,0,255,1,-1,False,False,True,3.557447014565473,False,[],,-35.80584073631344,25.38881201220654,-1.0,0.2910528390454574,0.2994549830888477,28.9,0.2052839045457444,0.7103249292240291,1.80143330609077
2025_08_21,13_38_54,13_38_54,frame_356,0,255,1,-1,False,False,True,3.3623190412416206,False,[],,-41.00929900037167,24.40963317284315,-1.0,0.2972058076405941,0.3122082061638768,28.9,0.8205807640594143,2.83937980643396,1.8056868357418057
2025_08_21,13_38_54,13_38_54,frame_357,0,255,1,-1,False,False,True,3.373134461371036,False,[],,-39.30971782187463,25.07852639556947,-1.0,0.2874800940532882,0.310080321805674,28.9,0.1519905946711752,0.5259190127030287,1.813253509208819
2025_08_21,13_38_54,13_38_54,frame_358,0,255,1,-1,False,False,True,3.197183155277208,False,[],,-41.28458382880983,27.03156291433245,-1.0,0.2955559884025156,0.3077750847737541,28.9,0.6555988402515645,2.2685080977562784,1.809213898911295
2025_08_21,13_38_54,13_38_54,frame_359,0,255,1,-1,False,False,True,3.367647417618971,False,[],,-20.44408086945857,33.89415980142327,-1.0,0.2507212347612081,0.1962669996420053,28.9,3.827876523879187,13.245247487471234,1.846586530670425
2025_08_21,13_38_54,13_38_54,frame_360,0,255,1,-1,False,False,True,3.3382357396143005,False,[],,-26.98973457057029,29.033880497388346,-1.0,0.2954324858328864,0.282675387434084,28.9,0.6432485832886414,2.225773644597376,1.8371122108350315
2025_08_21,13_38_54,13_38_54,frame_361,0,255,1,-1,False,False,True,3.368390760797553,False,[],,-38.62982075660054,23.717989581893136,-1.0,0.2887499121075954,0.2927559254057137,28.9,0.0250087892404604,0.0865356029081677,1.7924920523504042
2025_08_21,13_38_54,13_38_54,frame_362,0,255,1,-1,False,False,True,3.372818907106199,False,[],,-37.98696027336092,23.94307767786336,-1.0,0.2926929410070567,0.2953076533367423,28.9,0.3692941007056693,1.2778342584971258,1.7935083019962563
2025_08_21,13_38_54,13_38_54,frame_363,0,255,1,-1,False,False,True,3.5454548626830977,False,[],,-37.92789237482902,25.11790079136386,-1.0,0.2954971253078424,0.3128268942963695,28.9,0.6497125307842466,2.248140244928189,1.8089698957283904
2025_08_21,13_38_54,13_38_54,frame_364,0,255,1,-1,False,False,True,3.386956557161541,False,[],,-36.27929079806592,25.026183960855963,-1.0,0.2858757313951277,0.2922487406072513,28.9,0.3124268604872304,1.081061800993877,1.804215708668603
2025_08_21,13_38_54,13_38_54,frame_365,0,255,1,-1,False,False,True,3.424242363538199,False,[],,-35.629480717161535,24.83064040209459,-1.0,0.3020622516159121,0.2913243324363467,28.9,1.306225161591218,4.519810247720478,1.803802691942994
2025_08_21,13_38_54,13_38_54,frame_366,0,255,1,-1,False,False,True,3.2492373073742606,False,[],,-36.24591642468104,25.141193712369493,-1.0,0.3015879334603825,0.2908430412768834,28.9,1.2587933460382503,4.355686318471456,1.798203225171859
2025_08_21,13_38_54,13_38_54,frame_367,0,255,1,-1,False,False,True,3.250616588985043,False,[],,-38.039913966744415,24.608425869493907,-1.0,0.3013618569662322,0.2993882513981122,28.9,1.236185696623221,4.277459157865817,1.8036438371887065
2025_08_21,13_38_54,13_38_54,frame_368,0,255,1,-1,False,False,True,3.4494772935326146,False,[],,-40.198081818869696,26.147154387630287,-1.0,0.2926536330084326,0.3073809397442072,28.9,0.3653633008432633,1.2642328748901843,1.8157003585174296
2025_08_21,13_38_54,13_38_54,frame_369,0,255,1,-1,False,False,True,3.540350949812919,False,[],,-36.57995214233789,23.57226348779217,-1.0,0.2930884947163746,0.2919031431989436,28.9,0.408849471637468,1.414704054108886,1.8122614785905715
2025_08_21,13_38_54,13_38_54,frame_370,0,255,1,-1,False,False,True,3.471380298242002,False,[],,-36.99715052212355,25.257438739330127,-1.0,0.2936662816837254,0.3011872357004087,28.9,0.4666281683725459,1.6146303403894324,1.8051234006090373
2025_08_21,13_38_54,13_38_54,frame_371,0,255,1,-1,False,False,True,3.312703791943631,False,[],,-33.06713177596166,26.26344204112922,-1.0,0.2840453570922476,0.2907779935057814,28.9,0.4954642907752327,1.7144093106409437,1.809928562738237
2025_08_21,13_38_54,13_38_54,frame_372,0,255,1,-1,False,False,True,3.459731236686065,False,[],,-35.477887364275325,26.47031109085983,-1.0,0.3014100051176183,0.3046293318036305,28.9,1.2410005117618306,4.294119417861006,1.8053829309204543
2025_08_21,13_38_54,13_38_54,frame_373,0,255,1,-1,False,False,True,3.544210031065633,False,[],,-35.553183372686235,26.76074622274293,-1.0,0.2926874954864149,0.3101159445370753,28.9,0.3687495486414949,1.2759499952992903,1.815130628940459
2025_08_21,13_38_54,13_38_54,frame_374,0,255,1,-1,False,False,True,3.448205037544706,False,[],,-36.19948575673472,26.254667355279672,-1.0,0.2933049864622065,0.2946531536170526,28.9,0.4304986462206506,1.4896146928050196,1.8069607948305104
2025_08_21,13_38_54,13_38_54,frame_375,0,255,1,-1,False,False,True,3.5303026474747714,False,[],,-31.61050555893426,25.5963538870666,-1.0,0.294385415954526,0.2940181456827079,28.9,0.5385415954526074,1.8634657282097145,1.7997989484488246
2025_08_21,13_38_54,13_38_54,frame_376,0,255,1,-1,False,False,True,3.4410772966889023,False,[],,-34.4447466463837,25.66493386251401,-1.0,0.2743045987539065,0.308995430077263,28.9,1.469540124609342,5.084913925983883,1.8132215366477056
2025_08_21,13_38_54,13_38_54,frame_377,0,255,1,-1,False,False,True,3.4361233040415047,False,[],,-32.44921082273958,25.42351956862292,-1.0,0.2797102721747853,0.2928089348113757,28.9,0.92897278252147,3.214438693845917,1.8079166054387945
2025_08_21,13_38_54,13_38_54,frame_378,0,255,1,-1,False,False,True,3.3652692863365234,False,[],,-37.67354958903174,25.590110335384107,-1.0,0.2866373483891613,0.3062535283189821,28.9,0.236265161083865,0.8175265089407098,1.8046004697420872
2025_08_21,13_38_54,13_38_54,frame_379,0,255,1,-1,False,False,True,3.3382357396143005,False,[],,-35.39774605368336,25.67674940567436,-1.0,0.2862329825676022,0.3050760922047692,28.9,0.2767017432397767,0.9574454783383278,1.81361857371431
2025_08_21,13_38_54,13_38_54,frame_380,0,255,1,-1,False,False,True,3.3432835516866204,False,[],,-37.8083648693296,25.845079309116308,-1.0,0.2761543201202956,0.3138693258354627,28.9,1.2845679879704364,4.444871930693552,1.8200089819559533
2025_08_21,13_38_54,13_38_54,frame_381,0,255,1,-1,False,False,True,3.229235920207938,False,[],,-36.89402034333127,26.14969099143041,-1.0,0.2817240568109136,0.3002932289593692,28.9,0.7275943189086365,2.5176274010679465,1.8192061276248328
2025_08_21,13_38_54,13_38_54,frame_382,0,255,1,-1,False,False,True,3.195122036765755,False,[],,-39.57896353128991,24.996232305323147,-1.0,0.2935795358407431,0.3051547189274759,28.9,0.4579535840743165,1.584614477765801,1.8036364777575409
2025_08_21,13_38_54,13_38_54,frame_383,0,255,1,-1,False,False,True,3.190163599412497,False,[],,-38.12693665629679,26.683613198385792,-1.0,0.2900203429874652,0.3041415275353792,28.9,0.1020342987465283,0.3530598572544234,1.8161276442105647
2025_08_21,13_38_54,13_38_54,frame_384,0,255,1,-1,False,False,True,3.217391202225247,False,[],,-37.66135643127798,27.585134852564806,-1.0,0.2691944937549784,0.3206862099340259,28.9,1.980550624502159,6.853116347758335,1.8152058087596017
2025_08_21,13_38_54,13_38_54,frame_385,0,255,1,-1,False,False,True,3.217213213162492,False,[],,-39.98026659172015,25.9162060518796,-1.0,0.2746479067430867,0.3081439352197036,28.9,1.435209325691328,4.966122234226048,1.8090725526317228
2025_08_21,13_38_54,13_38_54,frame_386,0,255,1,-1,False,False,True,3.149193556637922,False,[],,-37.963219015218456,26.7820748487446,-1.0,0.2719264622358304,0.2989142666919425,28.9,1.7073537764169588,5.907798534314737,1.82002480792662
2025_08_21,13_38_54,13_38_54,frame_387,0,255,1,-1,False,False,True,3.1837209295058777,False,[],,-40.58575861724452,26.63049421161536,-1.0,0.2741961046825407,0.2993787869677174,28.9,1.4803895317459237,5.122455127148525,1.8149239339301573
2025_08_21,13_38_54,13_38_54,frame_388,0,255,1,-1,False,False,True,3.206278005386329,False,[],,-41.2977821555287,25.858082005829484,-1.0,0.2732332245076063,0.2788648761814329,28.9,1.5766775492393637,5.455631658267695,1.8017400169938167
2025_08_21,13_38_54,13_38_54,frame_389,0,255,1,-1,False,False,True,3.259433659121835,False,[],,-40.07543546803913,26.83295023973429,-1.0,0.2867276380933714,0.28622714941268,28.9,0.227236190662855,0.7862843967572839,1.8020720681892288
2025_08_21,13_38_54,13_38_54,frame_390,0,255,1,-1,False,False,True,3.356725107403675,False,[],,-41.11880687787848,27.0437515248295,-1.0,0.2880003992041713,0.2945672130938865,28.9,0.099960079582867,0.3458826283144187,1.810393484832728
2025_08_21,13_38_54,13_38_54,frame_391,0,255,1,-1,False,False,True,3.272727366720918,False,[],,-40.13866917166487,27.347369551477104,-1.0,0.2735010073872981,0.2966257228371706,28.9,1.5498992612701878,5.362973222388193,1.812795431192068
2025_08_21,13_38_54,13_38_54,frame_392,0,255,1,-1,False,False,True,3.109625750007564,False,[],,-40.5863828752157,26.791415196278813,-1.0,0.2829930402068226,0.2968684262877693,28.9,0.6006959793177391,2.0785328004074017,1.812299508506491
2025_08_21,13_38_54,13_38_54,frame_393,0,255,1,-1,False,False,True,3.188405782768456,False,[],,-35.423251380804366,27.78131633298237,-1.0,0.2808184496524551,0.278345370580955,28.9,0.8181550347544808,2.830986279427269,1.8048820703111168
2025_08_21,13_38_54,13_38_54,frame_394,0,255,1,-1,False,False,True,3.2350227665802884,False,[],,-37.1397601260235,26.41773342434957,-1.0,0.2783356400384802,0.2866851343550144,28.9,1.0664359961519765,3.690089952082964,1.8022480378504413
2025_08_21,13_38_54,13_38_54,frame_395,0,255,1,-1,False,False,True,3.2687499968672102,False,[],,-38.19887684059171,26.518021727147183,-1.0,0.2772526862925344,0.2914738619807917,28.9,1.1747313707465568,4.064814431648985,1.80841315969862
2025_08_21,13_38_54,13_38_54,frame_396,0,255,1,-1,False,False,True,3.339366172760831,False,[],,-37.588039322349545,26.2279851577919,-1.0,0.2800511323673742,0.2951379343787286,28.9,0.8948867632625757,3.0964939905279434,1.8005091480571618
2025_08_21,13_38_54,13_38_54,frame_397,0,255,1,-1,False,False,True,3.388652369188115,False,[],,-39.20369881881002,26.057736328467097,-1.0,0.2882318537384811,0.297923448432822,28.9,0.0768146261518831,0.2657945541587653,1.8030319702739896
2025_08_21,13_38_54,13_38_54,frame_398,0,255,1,-1,False,False,True,3.2461274330661065,False,[],,-19.87384299879368,32.197028307719265,-1.0,0.2327421653270601,0.2358304487677826,28.9,5.625783467293982,19.46637877956396,1.840339288735856
2025_08_21,13_38_54,13_38_54,frame_399,0,255,1,-1,False,False,True,3.4224140025790457,False,[],,-36.24018531540195,27.580682914409795,-1.0,0.2871177836206988,0.2890003744548148,28.9,0.1882216379301138,0.6512859443948575,1.8042152729181355
2025_08_21,13_38_54,13_38_54,frame_400,0,255,1,-1,False,False,True,3.112676131636888,False,[],,-39.78330741654213,27.983296894806337,-1.0,0.2821704704463945,0.2943511538086908,28.9,0.682952955360544,2.3631590150883874,1.8093841428892752
2025_08_21,13_38_54,13_38_54,frame_401,0,255,1,-1,False,False,True,3.2049688417817013,False,[],,-38.7510408133142,27.682958997560444,-1.0,0.2790816197838635,0.2872337434970842,28.9,0.9918380216136502,3.431965472711593,1.805441142589438
2025_08_21,13_38_54,13_38_54,frame_402,0,255,1,-1,False,False,True,3.348271921991224,False,[],,-39.01016295051993,27.46416560836669,-1.0,0.2864265130064232,0.2916321115201379,28.9,0.257348699357679,0.8904799285732838,1.8020931258180688
2025_08_21,13_38_54,13_38_54,frame_403,0,255,1,-1,False,False,True,3.21568645255784,False,[],,-32.620081322400026,28.03212517956832,-1.0,0.2644487731572991,0.2704179690884292,28.9,2.455122684270089,8.495234201626605,1.7996794913442995
2025_08_21,13_38_54,13_38_54,frame_404,0,255,1,-1,False,False,True,3.206066945797112,False,[],,-34.51256417334884,28.418286970540684,-1.0,0.269651060373039,0.2859504760867623,28.9,1.9348939626961,6.695134819017645,1.802272979763971
2025_08_21,13_38_54,13_38_54,frame_405,0,255,1,-1,False,False,True,3.2472066400488773,False,[],,-38.78274659745109,28.55355848490076,-1.0,0.2835126519867696,0.3048349791086484,28.9,0.5487348013230309,1.898736336757892,1.8077081098358367
2025_08_21,13_38_54,13_38_54,frame_406,0,255,1,-1,False,False,True,3.174999746765282,False,[],,-36.670096384747175,29.59224986520056,-1.0,0.2643822159855888,0.3005312208466994,28.9,2.461778401441112,8.518264364848136,1.811420825414279
2025_08_21,13_38_54,13_38_54,frame_407,0,255,1,-1,False,False,True,3.223991403226253,False,[],,-41.29012050244912,27.82524257055946,-1.0,0.2864595110300942,0.2909819900332174,28.9,0.2540488969905718,0.8790619273030169,1.7971806957089558
2025_08_21,13_38_54,13_38_54,frame_408,0,255,1,-1,False,False,True,3.298507314472274,False,[],,-37.23143527968615,27.114223754063985,-1.0,0.2817136696381184,0.2817976391007296,28.9,0.7286330361881588,2.52122157850574,1.8077642774796163
2025_08_21,13_38_54,13_38_54,frame_409,0,255,1,-1,False,False,True,3.283581986942344,False,[],,42.08916754110374,-151.7145680042185,-1.0,0.2827340417785813,0.3166613030941408,28.9,0.6265958221418677,2.168151633708885,1.818732499381196
2025_08_21,13_38_54,13_38_54,frame_410,0,255,1,-1,False,False,True,3.2117059863204718,False,[],,-36.2445613336853,29.04546580064827,-1.0,0.2777777304296205,0.2947930059798581,28.9,1.1222269570379473,3.8831382596468766,1.815040968848593
2025_08_21,13_38_54,13_38_54,frame_411,0,255,1,-1,False,False,True,3.169643106589209,False,[],,41.60269136328287,-151.1311012594861,-1.0,0.2776527865767733,0.307378301572569,28.9,1.13472134232267,3.926371426722041,1.8178869349243407
2025_08_21,13_38_54,13_38_54,frame_412,0,255,1,-1,False,False,True,3.1930758336523004,False,[],,-40.04456173346615,27.835154920991467,-1.0,0.2743668748470291,0.2908084067021628,28.9,1.4633125152970827,5.0633651048341966,1.809301242044432
2025_08_21,13_38_54,13_38_54,frame_413,0,255,1,-1,False,False,True,3.2032876898516927,False,[],,41.45897893491508,-152.01597672462816,-1.0,0.2894691376590166,0.2930639337496815,28.9,0.0469137659016627,0.1623313699019472,1.8028867835551885
2025_08_21,13_38_54,13_38_54,frame_414,0,255,1,-1,False,False,True,3.230769151841609,False,[],,-36.48599842125744,28.66095868184577,-1.0,0.2644138066835733,0.2758710573653384,28.9,2.458619331642669,8.507333327483286,1.803007856992631
2025_08_21,13_38_54,13_38_54,frame_415,0,255,1,-1,False,False,True,3.2210525001369383,False,[],,-38.28393640892538,26.99889596670894,-1.0,0.2810968053736027,0.2809759613029522,28.9,0.790319462639727,2.734669420898709,1.8002743565627326
2025_08_21,13_38_54,13_38_54,frame_416,0,255,1,-1,False,False,True,3.164179112078345,False,[],,-36.49481657209253,29.12715735641753,-1.0,0.2505199236946143,0.3003648714784232,28.9,3.848007630538569,13.314905295981209,1.813536860743021
2025_08_21,13_38_54,13_38_54,frame_417,0,255,1,-1,False,False,True,3.1944443170917958,False,[],,-36.154125564316764,29.40634103014716,-1.0,0.2516541576683269,0.2776338653085765,28.9,3.734584233167309,12.922436792966469,1.801935808586352
2025_08_21,13_38_54,13_38_54,frame_418,0,255,1,-1,False,False,True,2.8872097923205184,False,[],,42.027529000826746,-149.26119549676758,-1.0,0.2623434125368491,0.3060041863704453,28.9,2.665658746315086,9.223732686211369,1.831949582646701
2025_08_21,13_38_54,13_38_54,frame_419,0,255,1,-1,False,False,True,2.9805931321168995,False,[],,-41.6122187405906,26.140033377584647,-1.0,0.2709193960527081,0.279285178289208,28.9,1.8080603947291884,6.256264341623489,1.8056582812335893
2025_08_21,13_38_54,13_38_54,frame_420,0,255,1,-1,False,False,True,3.172043035718201,False,[],,42.108810479054654,-149.69104952644005,-1.0,0.2616543813902603,0.2985700053506246,28.9,2.734561860973966,9.462151768076009,1.820502024181604
2025_08_21,13_38_54,13_38_54,frame_421,0,255,1,-1,False,False,True,3.1588782115471084,False,[],,41.55091714604133,-151.17792963365068,-1.0,0.2728401713057402,0.2923594953310549,28.9,1.6159828694259748,5.591636226387457,1.8168974554821944
2025_08_21,13_38_54,13_38_54,frame_422,0,255,1,-1,False,False,True,3.0625738543548744,False,[],,42.532581105933566,-151.72892121907492,-1.0,0.2683630496635878,0.294319404810099,28.9,2.063695033641216,7.140813265194519,1.8112576463169687
2025_08_21,13_38_54,13_38_54,frame_423,0,255,1,-1,False,False,True,3.147990194247835,False,[],,-25.26527180047737,32.32341043693837,-1.0,0.2502457868352048,0.2630830117850476,28.9,3.875421316479516,13.40976234075957,1.8516561435242893
2025_08_21,13_38_54,13_38_54,frame_424,0,255,1,-1,False,False,True,3.016821013406866,False,[],,42.40463445644564,-151.40172406969862,-1.0,0.2579824256714735,0.2874718106991145,28.9,3.101757432852642,10.73272468115101,1.8100094752881448
2025_08_21,13_38_54,13_38_54,frame_425,0,255,1,-1,False,False,True,3.036930363700247,False,[],,-39.46800254211183,28.903328981571903,-1.0,0.2613164813950668,0.2842818884106584,28.9,2.768351860493317,9.579072181637777,1.8093640677818728
2025_08_21,13_38_54,13_38_54,frame_426,0,255,1,-1,False,False,True,3.1368487578090023,False,[],,42.16308745592216,-152.23651051149736,-1.0,0.2739585220746354,0.285318319877674,28.9,1.5041477925364533,5.204663641994648,1.8161927963558
2025_08_21,13_38_54,13_38_54,frame_427,0,255,1,-1,False,False,True,3.0817538785525924,False,[],,-22.07295582586497,30.788815422633547,-1.0,0.2596238707040446,0.2562270800280049,28.9,2.93761292959554,10.164750621437854,1.8241779545420087
2025_08_21,13_38_54,13_38_54,frame_428,0,255,1,-1,False,False,True,3.244581913518824,False,[],,43.78654169394163,-153.93047883153756,-1.0,0.2723576941562047,0.3182008140927029,28.9,1.664230584379528,5.758583336953384,1.8039439519246416
2025_08_21,13_38_54,13_38_54,frame_429,0,255,1,-1,False,False,True,3.076654986728407,False,[],,-41.45005367046159,27.61242493446125,-1.0,0.2599709521778197,0.2929602459682415,28.9,2.902904782218024,10.044653225667904,1.814779960362947
2025_08_21,13_38_54,13_38_54,frame_430,0,255,1,-1,False,False,True,3.168108733971831,False,[],,-41.3575424275729,28.21389870752212,-1.0,0.2750102572147783,0.2991330730370722,28.9,1.3989742785221635,4.840741448173577,1.812236334977236
2025_08_21,13_38_54,13_38_54,frame_431,0,255,1,-1,False,False,True,3.130538687830569,False,[],,-41.15749217635312,27.880915557353926,-1.0,0.2805325664027864,0.2885684666054181,28.9,0.8467433597213525,2.929907819105026,1.8038369515626105
2025_08_21,13_38_54,13_38_54,frame_432,0,255,1,-1,False,False,True,3.191943382589127,False,[],,41.89599522634786,-152.22109106750978,-1.0,0.2791547202631121,0.2926340125990992,28.9,0.9845279736887812,3.4066711892345376,1.8063722501386488
2025_08_21,13_38_54,13_38_54,frame_433,0,255,1,-1,False,False,True,3.19283036904504,False,[],,0.6392239318417546,23.74793787864685,-1.0,0.2363952304612627,0.2503372691901306,28.9,5.260476953873727,18.20234240094716,1.8622151182665243
2025_08_21,13_38_54,13_38_54,frame_434,0,255,1,-1,False,False,True,3.417613839539312,False,[],,-13.650891484912735,27.72540453615207,-1.0,0.22877957136025,0.2364977770764001,28.9,6.022042863974997,20.83751856046712,1.8394692210615944
2025_08_21,13_38_54,13_38_54,frame_435,0,255,1,-1,False,False,True,3.2613982354922597,False,[],,46.48630173699661,-152.95730996381934,-1.0,0.3000780802251872,0.3206935743192377,28.9,1.1078080225187248,3.833245752659948,1.819917634114272
2025_08_21,13_38_54,13_38_54,frame_436,0,255,1,-1,False,False,True,3.20958834763727,False,[],,48.331225812298136,-152.0572866103726,-1.0,0.2838233774956826,0.3007683337919262,28.9,0.517662250431733,1.7912188596253735,1.821408004500912
2025_08_21,13_38_54,13_38_54,frame_437,0,255,1,-1,False,False,True,3.3087025623380337,False,[],,44.26568279223186,-153.3411522967522,-1.0,0.2769967175181784,0.2968673703615124,28.9,1.2003282481821531,4.153384941806759,1.8096590742421728
2025_08_21,13_38_54,13_38_54,frame_438,0,255,1,-1,False,False,True,3.2068964503376445,False,[],,-33.25476738735363,25.12243133902085,-1.0,0.2776752198676747,0.289193209346958,28.9,1.132478013232524,3.918609042327073,1.837592443846917
2025_08_21,13_38_54,13_38_54,frame_439,0,255,1,-1,False,False,True,3.3190078775242826,False,[],,-39.46701125188671,25.70110460582246,-1.0,0.2911312135396839,0.2929419387370276,28.9,0.2131213539683984,0.7374441313785415,1.804173773414074
2025_08_21,13_38_54,13_38_54,frame_440,0,255,1,-1,False,False,True,3.34740219362188,False,[],,44.01798546361592,-154.19986134872383,-1.0,0.2763293300225848,0.2940200441590102,28.9,1.2670669977415117,4.384314871077896,1.8026809991818469
2025_08_21,13_38_54,13_38_54,frame_441,0,255,1,-1,False,False,True,3.4382716723191464,False,[],,43.086446822570814,-153.59988160071765,-1.0,0.2816370583896659,0.297945847611715,28.9,0.7362941610334073,2.54773066101525,1.8041790772920177
2025_08_21,13_38_54,13_38_54,frame_442,0,255,1,-1,False,False,True,3.2383722573068168,False,[],,-39.69372839929907,31.979174470139743,-1.0,0.266647734727377,0.3006389390279275,28.9,2.235226527262296,7.734347845198257,1.8264537605140667
2025_08_21,13_38_54,13_38_54,frame_443,0,255,1,-1,False,False,True,3.1920903269660688,False,[],,-40.56441164339035,25.139853577051465,-1.0,0.2857138133712957,0.2851254563120419,28.9,0.3286186628704224,1.1370887988595932,1.8010773000944116
2025_08_21,13_38_54,13_38_54,frame_444,0,255,1,-1,False,False,True,3.321888353666992,False,[],,-40.90185675378681,25.78102715958073,-1.0,0.2887451113520327,0.289056002627022,28.9,0.0254888647967244,0.0881967640025066,1.804255325990444
2025_08_21,13_38_54,13_38_54,frame_445,0,255,1,-1,False,False,True,3.5471288032311343,False,[],,-40.13337825195136,25.772433258484952,-1.0,0.2806121939574286,0.2834202407494886,28.9,0.8387806042571333,2.902355032031603,1.800542415690486
2025_08_21,13_38_54,13_38_54,frame_446,0,255,1,-1,False,False,True,3.6921964937251306,False,[],,-41.138385363221765,26.18364908638936,-1.0,0.2838464875983701,0.28814989015194,28.9,0.5153512401629812,1.783222284300973,1.8031401040050128
2025_08_21,13_38_54,13_38_54,frame_447,0,255,1,-1,False,False,True,3.5350881713003868,False,[],,-40.345005770958494,25.954616156088985,-1.0,0.286483962815601,0.2905410379840996,28.9,0.2516037184398911,0.8706011018681354,1.8042584296709263
