video_day,source_folder,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera
2024_11_12,11_10_50_0,frame_8,0,255,-1,1,False,False,True,1.4899546052767836,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_9,0,255,2,1,False,False,True,1.2322916386871594,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_15,0,255,-1,1,False,False,True,2.303030303030303,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_16,0,255,3,1,False,False,True,2.641221445755367,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_17,0,255,3,1,False,False,True,2.992693592053908,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_18,0,255,3,1,False,False,True,3.325254258961424,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_19,0,255,3,1,False,False,True,4.008023834369128,True,[],[    0.16812    0.028097     0.98537],58.44976733476552,157.5711435868705,1.4935961611513628,0.3086697240716706,0.3112666348042702,31.5,0.6330275928329421,2.0096114058188603,1.563062356968711
2024_11_12,11_10_50_0,frame_20,0,255,3,1,False,False,True,3.90625,True,[],[   -0.57752    0.051928     0.81472],55.02906820667173,174.8429989920373,0.2984704961275901,0.2983935626943361,0.2949901816254866,31.5,1.6606437305663917,5.271884858940907,1.587615306378274
2024_11_12,11_10_50_0,frame_21,0,255,3,1,False,False,True,4.0,True,[],[   -0.62094   -0.036167     0.78302],52.11194148300077,-176.18137365090814,0.3219341293868046,0.3091476586097682,0.3088128668746083,31.5,0.5852341390231786,1.8578861556291348,1.6027341797092702
2024_11_12,11_10_50_0,frame_22,0,255,3,1,False,False,True,5.515677031600117,True,[],[   -0.34034    0.017478     0.94014],-37.37025069608717,-1.4114194861649445,0.6959192169435205,0.2946966836701009,0.3035512272406807,31.5,2.0303316329899133,6.445497247587023,1.565641347678651
2024_11_12,11_10_50_0,frame_23,0,255,3,1,False,False,True,5.64514871242268,True,[],,-43.96317605630105,5.862769926877327,-1.0,0.2978654873348099,0.3142807323928387,31.5,1.7134512665190123,5.439527830219085,1.5983977998844654
2024_11_12,11_10_50_0,frame_24,0,255,3,1,False,False,True,4.497701149061392,True,[],[   -0.47081     0.01633     0.88209],58.84116271345711,178.51897827118975,0.3308681125369554,0.2997984364616707,0.3415561963456509,31.5,1.520156353832931,4.825893186771206,1.6088609728821026
2024_11_12,11_10_50_0,frame_25,0,255,3,1,False,False,True,4.3541801369273925,True,[],[   -0.25665    0.012389     0.96643],56.64303685963811,-179.65754791359126,0.8174549924269434,0.3110944985040742,0.3405829996692617,31.5,0.3905501495925776,1.2398417447383423,1.607345431434865
2024_11_12,11_10_50_0,frame_26,0,255,3,1,False,False,True,4.09375,True,[],[   -0.55146    0.062259     0.83188],55.44139089316814,174.4655380529927,0.309038963355418,0.3086132455107471,0.320870872009832,31.5,0.6386754489252908,2.027541107699337,1.5992828377564143
2024_11_12,11_10_50_0,frame_27,0,255,3,1,False,False,True,3.908479079029856,True,[],[   -0.55765   -0.045013     0.82886],56.88707446284542,-174.53283569075677,0.3189956428282053,0.3189828077032286,0.3326395184959629,31.5,0.398280770322863,1.2643833978503554,1.6087077782110677
2024_11_12,11_10_50_0,frame_28,0,255,3,1,False,False,True,3.760486561931367,True,[],[   -0.53596    -0.04668     0.84295],58.01942848316976,-174.33767423864597,0.333366851493457,0.333950822031143,0.316138160118113,31.5,1.895082203114299,6.016133978140639,1.6017031520364668
2024_11_12,11_10_50_0,frame_29,0,255,-1,1,False,False,True,3.623016045612678,True,[],[   -0.55305    -0.06401     0.83069],56.21899588115822,-171.31567784570134,0.3175806042574612,0.3183477970340461,0.3164528865317245,31.5,0.3347797034046103,1.062792709220997,1.5995639051307258
2024_11_12,11_10_50_0,frame_30,0,255,-1,1,False,False,True,3.548089483954252,True,[],[   -0.47474   -0.013102     0.88003],61.86609575939086,-177.6660400385528,0.3327440251138861,0.3291943338586219,0.3166368697212087,31.5,1.4194333858621917,4.5061377328958585,1.5947927025063078
2024_11_12,11_10_50_0,frame_31,0,255,-1,1,False,False,True,3.5993787190761517,True,[],[   -0.36194    0.014751     0.93208],61.06762976251402,-179.21570596154783,0.4892964667642803,0.3227786837766279,0.3127816913687627,31.5,0.7778683776627915,2.4694234211517085,1.583742294201585
2024_11_12,11_10_50_0,frame_32,0,255,6,1,False,False,True,3.676470588235294,True,[],[    -0.4833    0.053486     0.87382],61.39758970213583,174.40010140920268,0.3091341474344825,0.3094325662026561,0.3233295023506458,31.5,0.5567433797343924,1.767439300744085,1.5783550700019389
2024_11_12,11_10_50_0,frame_33,0,255,6,1,False,False,True,3.2972972972972974,True,[],[   -0.46871      0.1549     0.86966],58.11457585722288,162.06410008881116,0.3352856617903029,0.3179731679023907,0.298129268538842,31.5,0.29731679023907276,0.943862826155783,1.563646833576948
2024_11_12,11_10_50_0,frame_34,0,255,6,1,False,False,True,3.131616571489963,True,[],[   -0.38186     0.19241     0.90397],58.136383266961886,156.68692518690338,0.4309141752864633,0.3110448689846844,0.2967788670280412,31.5,0.3955131015315594,1.2555971477192327,1.5603377953531563
2024_11_12,11_10_50_0,frame_35,0,255,6,1,False,False,True,3.139755847062148,True,[],[   -0.20413     0.16715     0.96457],56.0156133308758,155.13958760334663,1.2522078957175165,0.298579762029232,0.2893592392703593,31.5,1.6420237970768028,5.212773958973976,1.5613318713587003
2024_11_12,11_10_50_0,frame_36,0,255,6,1,False,False,True,3.1175592644048606,True,[],[    -0.4856     0.26084     0.83436],56.38455085585442,151.9098915836478,0.3203334121019239,0.3194532332243709,0.3013692230919231,31.5,0.4453233224370905,1.4137248331336227,1.565586360425696
2024_11_12,11_10_50_0,frame_37,0,255,6,1,False,False,True,3.102564102564102,True,[],[   -0.42659     0.20485     0.88094],57.21260070350435,157.91477230128154,0.3175113314075217,0.3145036259681054,0.3034956529090554,31.5,0.04963740318946108,0.157579057744306,1.5615854091641228
2024_11_12,11_10_50_0,frame_38,0,255,6,1,False,False,True,3.115538084657893,True,[],[   -0.48191     0.23445     0.84427],57.87367379275036,154.27809754094977,0.300676196350947,0.3007182876799316,0.2942874495816201,31.5,1.428171232006843,4.533876927005847,1.564450483099027
2024_11_12,11_10_50_0,frame_39,0,255,6,1,False,False,True,3.2972972972972974,True,[],[   -0.44998      0.1775     0.87522],59.96029444007832,159.13426620837683,0.3254228628576519,0.3218539855112248,0.3205174614934944,31.5,0.685398551122482,2.1758684162618382,1.564733860552587
2024_11_12,11_10_50_0,frame_40,0,255,6,1,False,False,True,3.5428571428571427,True,[],[   -0.46399     0.11659     0.87813],61.66249019369116,167.12654040582376,0.337902821154932,0.3362098388374586,0.3203181080825009,31.5,2.1209838837458577,6.733282170621774,1.5681287092894467
2024_11_12,11_10_50_0,frame_41,0,255,6,1,False,False,True,3.5142857142857142,True,[],[   -0.45239    0.098851     0.88632],62.32250651587634,168.54079535554396,0.316178408186837,0.3154126488300155,0.3112577949540287,31.5,0.04126488300155273,0.1309996285763543,1.5626925153994808
2024_11_12,11_10_50_0,frame_42,0,255,6,1,False,False,True,3.4571428571428573,True,[],[   -0.41986    0.084545     0.90364],45.5939966558921,176.35796085277022,0.3179681865898589,0.2074764379086831,0.2083969568642361,31.5,10.75235620913169,34.134464155973625,1.515226226114608
2024_11_12,11_10_50_0,frame_43,0,255,6,1,False,False,True,3.361111111111111,True,[],[   -0.36004    0.083933     0.92915],63.8781513655046,169.08475374094257,0.3344715858183316,0.3309064593542659,0.3184821941666174,31.5,1.5906459354265863,5.049669636274881,1.5488071108284982
2024_11_12,11_10_50_0,frame_44,0,255,6,1,False,False,True,3.305555555555556,True,[],[   -0.39733    0.074761     0.91462],65.57602961931508,171.00690042885748,0.3227465994641809,0.3232125895577724,0.3234290106864014,31.5,0.821258955777239,2.6071712881817244,1.535444311152706
2024_11_12,11_10_50_0,frame_45,0,255,6,1,False,False,True,3.4,True,[],[   -0.37735    0.073557     0.92314],67.62409153894579,169.56903613724324,0.3173484296639892,0.3164263941445486,0.3281064977379237,31.5,0.14263941445485884,0.4528235379519518,1.5225181321731476
2024_11_12,11_10_50_0,frame_46,0,255,6,1,False,False,True,3.5588235294117645,True,[],[   -0.39744    0.072126     0.91479],66.38879709867581,169.74357097057032,0.3391893856930168,0.3322532423316466,0.336249865476784,31.5,1.7253242331646632,5.477219787824335,1.501981537976711
2024_11_12,11_10_50_0,frame_47,0,255,6,1,False,False,True,3.4166666666666665,True,[],[   -0.42481    0.082213     0.90154],64.3925587840465,169.72539505838222,0.3142123934492319,0.310824259675028,0.3198822699670898,31.5,0.41757403249719616,1.325631849197453,1.483381355200151
2024_11_12,11_10_50_0,frame_48,0,255,6,1,False,False,True,3.555555555555556,True,[],[   -0.38029     0.09401     0.92008],51.25685935602952,175.18667296526672,0.3205620201323909,0.2145520258520251,0.1978363299222125,31.5,10.04479741479749,31.888245761261857,1.4272095473467528
2024_11_12,11_10_50_0,frame_49,0,255,6,1,False,False,True,3.6944444444444446,True,[],[   -0.12915    0.076006     0.98871],65.23713837509491,167.19574474519936,1.5424583655974553,0.3449045664269862,0.3256060674729865,31.5,2.990456642698618,9.493513151424189,1.4399070483114984
2024_11_12,11_10_50_0,frame_50,0,255,6,1,False,False,True,3.702702702702703,True,[],[   -0.37198     0.11417     0.92119],54.01664354121328,167.83452670717006,0.3134456947273991,0.2876675928049403,0.2404703368956091,31.5,2.733240719505968,8.676954665098297,1.3841307314190392
2024_11_12,11_10_50_0,frame_51,0,255,6,1,False,False,True,3.625,True,[],[   -0.43708     0.11196     0.89243],58.24207366286555,167.0967392025983,0.3970023377201377,0.3160112541863691,0.2967401402991949,31.5,0.10112541863691149,0.3210330750378107,1.3783471238333964
2024_11_12,11_10_50_0,frame_52,0,255,6,1,False,False,True,3.619047619047619,True,[],[   -0.27389     0.10395     0.95613],58.875553740439145,167.6078546131122,1.0064439040285766,0.3099562650645859,0.3099802548672634,31.5,0.5043734935414115,1.601185693782237,1.348208990102669
2024_11_12,11_10_50_0,frame_53,0,255,6,1,False,False,True,3.7109374383929703,True,[],[  0.0016695      0.1038      0.9946],58.92996616875261,163.79772557234597,1.560963562109855,0.3079625368930253,0.3015800779240596,31.5,0.703746310697472,2.234115272055452,1.314807420301251
2024_11_12,11_10_50_0,frame_54,0,255,6,1,False,False,True,3.857340738538922,True,[],[   -0.29361     0.15661     0.94301],56.8719397016164,158.73183207851483,0.9018401486435847,0.3029370214664638,0.2963905207140141,31.5,1.2062978533536217,3.829516994773385,1.2784073146988535
2024_11_12,11_10_50_0,frame_55,0,255,6,1,False,False,True,3.922727392890775,True,[],[   -0.42689     0.18464     0.88525],56.91598513586001,158.6546899653435,0.3018829798662313,0.3028138931353686,0.3122455810512866,31.5,1.2186106864631405,3.868605353851219,1.2541167627877632
2024_11_12,11_10_50_0,frame_56,0,255,6,1,False,False,True,3.820105706505208,True,[],[   -0.20002     0.20672     0.95774],57.77939308878459,151.98948522972012,1.117370600591543,0.3046471965285114,0.3070842840711696,31.5,1.0352803471488592,3.2866042766630272,1.2261746847126858
2024_11_12,11_10_50_0,frame_57,0,255,6,1,False,False,True,3.885134528784304,True,[],[   -0.38823     0.27792     0.87866],54.665499477617445,148.99933811098413,0.3133354467240659,0.2965933608583333,0.2994871839475802,31.5,1.8406639141666687,5.84337750529101,1.1977758268414416
2024_11_12,11_10_50_0,frame_58,0,255,6,1,False,False,True,4.016786653349432,True,[],[    -0.4858     0.31357     0.81589],52.53184013103512,146.42831998492863,0.3078752180273824,0.2989722548625125,0.2951263696534357,31.5,1.6027745137487486,5.088173059519825,1.1700972988744616
2024_11_12,11_10_50_0,frame_59,0,255,6,1,False,False,True,4.206896534511582,True,[],[   -0.50119     0.36356     0.78526],51.49453280894007,143.6784652180236,0.3056723475258838,0.3049940994796372,0.2963446792388547,31.5,1.00059005203628,3.176476355670737,1.1534684608334893
2024_11_12,11_10_50_0,frame_60,0,255,6,1,False,False,True,3.972049928427115,True,[],[   -0.14463     0.28668     0.94705],51.0659672991855,142.21358943756636,0.9589466450845808,0.3013386195419358,0.2997172652740368,31.5,1.3661380458064194,4.33694617716322,1.1352592420895746
2024_11_12,11_10_50_0,frame_61,0,255,6,1,False,False,True,4.0067295031468575,True,[],[   -0.35934      0.3548     0.86313],50.60545964287388,142.78868870185494,0.2953541233061652,0.2997201481384878,0.2965270547819425,31.5,1.52798518615122,4.85074662270227,1.1191845984293292
2024_11_12,11_10_50_0,frame_62,0,255,6,1,False,False,True,4.062499990575678,True,[],[   -0.51438       0.393     0.76221],49.65135882313641,142.53761821543387,0.3086628331921216,0.3044127737808413,0.2991317582848448,31.5,1.0587226219158694,3.361024196558299,1.1058572473544956
2024_11_12,11_10_50_0,frame_63,0,255,6,1,False,False,True,4.232483647024116,True,[],[   -0.46877     0.40399     0.78552],48.79289778148637,140.3759110663846,0.3083416944315179,0.2990824160223493,0.296204655248914,31.5,1.5917583977650693,5.053201262746235,1.0877000987081868
2024_11_12,11_10_50_0,frame_64,0,255,6,1,False,False,True,3.7663341057518256,True,[],[   -0.47055     0.42597     0.77274],50.60092004896879,137.52456536636046,0.3017771446478742,0.2995056511611288,0.292760390269791,31.5,1.5494348838871197,4.918840901228948,1.0802611684930723
2024_11_12,11_10_50_0,frame_65,0,255,6,1,False,False,True,3.769396483449081,True,[],[    -0.4621     0.41006     0.78633],51.765285654708144,138.35862458565558,0.3039661495719999,0.2985288401884673,0.3023968897352391,31.5,1.64711598115327,5.228939622708772,1.0712546521453734
2024_11_12,11_10_50_0,frame_66,0,255,6,1,False,False,True,3.480519147899098,True,[],[   -0.38888     0.41505      0.8225],53.3489064133036,134.85424153398645,0.3088186387359811,0.3044192075649248,0.3003520270131551,31.5,1.058079243507521,3.3589817254206995,1.068377203112458
2024_11_12,11_10_50_0,frame_67,0,255,6,1,False,False,True,3.388489326018284,True,[],[   -0.32487     0.38738     0.86279],55.11642799756478,133.89780272171453,0.2930488173207161,0.2949289006160441,0.2912310347591503,31.5,2.0071099383955904,6.371777582208206,1.0624271642955725
2024_11_12,11_10_50_0,frame_68,0,255,6,1,False,False,True,3.195214041022599,True,[],[    -0.1897     0.31623     0.92952],58.35912755153745,134.1664418695978,0.8272609837628455,0.3033228684120008,0.3013502783565853,31.5,1.1677131587999199,3.7070259009521136,1.061479740383823
2024_11_12,11_10_50_0,frame_69,0,255,6,1,False,False,True,2.964268308752665,True,[],[     -0.242     0.32928     0.91269],60.7921684601034,132.21552698551653,0.3004896921841805,0.2991826776812729,0.2862974160224675,31.5,1.5817322318727136,5.02137216467526,1.0634097689150894
2024_11_12,11_10_50_0,frame_70,0,255,6,1,False,False,True,2.822082217176519,True,[],[  -0.081449     0.27129     0.95905],63.57048965360345,127.54271817894036,0.2996037526434311,0.2990982110501584,0.2951135437441518,31.5,1.590178894984163,5.048186968203671,1.0673822101209338
2024_11_12,11_10_50_0,frame_71,0,255,6,1,False,False,True,2.601388845280832,True,[],[  -0.094641     0.27324     0.95728],68.26114631746495,121.06029132872192,0.3127028643182576,0.3131658959928043,0.3027941637502113,31.5,0.18341040071956982,0.5822552403795846,1.068047082708689
2024_11_12,11_10_50_0,frame_72,0,255,6,1,False,False,True,2.466101667970153,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_73,0,255,6,1,False,False,True,2.068627402302503,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_74,0,255,6,1,False,False,True,1.7142857142857142,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_75,0,255,6,1,False,False,True,1.5178571428571428,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_76,0,255,6,1,False,False,True,1.3392857142857142,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_78,0,255,6,1,False,False,True,1.0508474576271187,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_99,0,255,-1,1,False,False,True,3.880973663642092,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_100,0,255,8,1,False,False,True,3.932589258832791,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_101,0,255,8,1,False,False,True,4.348681877267923,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_103,0,255,8,1,False,False,True,4.741940160486398,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_104,0,255,8,1,False,False,True,4.773455223898496,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_105,0,255,8,1,False,False,True,4.622317510427723,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_107,0,255,-1,1,False,False,True,4.695651797652737,True,[],[   -0.38013      0.1128     0.91803],-14.081441117488888,96.01471731699854,0.3300859451707716,0.0886516621664504,0.0936842724881164,31.5,22.63483378335496,71.85661518525383,1.9662870645523072
2024_11_12,11_10_50_0,frame_108,0,255,9,1,False,False,True,4.743589567795657,True,[],[   -0.38645     0.18551     0.90346],64.31427838062835,153.45437144923036,0.3586530981793063,0.3592018930010581,0.4125748789071503,31.5,4.420189300105811,14.032346984462889,1.947614540902128
2024_11_12,11_10_50_0,frame_109,0,255,-1,1,False,False,True,5.00000015686464,True,[],[    -0.3824     0.26968     0.88377],12.512155032840267,104.67660385899484,0.3641782278254977,0.1844506515334619,0.1783329333100759,31.5,13.054934846653808,41.44423760842478,1.9834788007434137
2024_11_12,11_10_50_0,frame_110,0,255,10,1,False,False,True,5.669291400257382,True,[],[   -0.39698     0.20128     0.89549],-12.525497485385214,92.06533552867296,0.6625286019052905,0.1409136302416456,0.135271994105244,31.5,17.40863697583544,55.26551420900139,1.9794508336406005
2024_11_12,11_10_50_0,frame_118,0,255,-1,0,True,False,True,3.231377040402641,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_119,0,255,-1,0,True,False,True,1.3913044190621413,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_123,0,255,-1,0,True,False,True,2.913879788348491,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_124,0,255,-1,0,True,False,True,3.523196734826526,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_132,0,255,-1,1,False,False,True,4.509688283490732,True,[],[    -0.2033     -0.2754     0.93959],22.688563612009617,90.82113921893558,1.5877807659594303,0.3083046512622304,0.3025683675726343,31.5,0.6695348737769606,2.125507535799877,0.8058640702695659
2024_11_12,11_10_50_0,frame_134,0,255,-1,1,False,False,True,4.739864718145557,True,[],[   -0.16391      0.8148     0.55609],28.43614840423997,100.55696714294946,0.3390508080733883,0.3071037733324327,0.2963345167382949,31.5,0.7896226667567277,2.506738624624535,0.8753274013795677
2024_11_12,11_10_50_0,frame_135,0,255,16,1,False,False,True,4.86676836253417,True,[],[   -0.27131     0.77619     0.56914],29.11200387085304,108.40370204229215,0.3057479947401723,0.3071404550855413,0.3003627782352943,31.5,0.7859544914458709,2.4950936236376733,0.9041818056360746
2024_11_12,11_10_50_0,frame_136,0,255,16,1,False,False,True,4.332373052633077,True,[],[   -0.24768     0.33272     0.90992],30.85368203576154,116.35523752901275,1.6823432351179928,0.3064943836787003,0.3033549584489047,31.5,0.8505616321299705,2.700195657555461,0.9408474775326726
2024_11_12,11_10_50_0,frame_137,0,255,16,1,False,False,True,4.3298574146131,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_138,0,255,16,1,False,False,True,4.149626892298622,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_139,0,255,16,1,False,False,True,4.314416302482059,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_140,0,255,16,1,False,False,True,4.332439738563305,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_141,0,255,16,1,False,False,True,4.1228182405613305,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_142,0,255,16,1,False,False,True,4.036873528654201,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_143,0,255,16,1,False,False,True,4.216965532648682,True,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_144,0,255,16,1,False,False,True,4.169424895487047,True,[],,-26.48563625755586,-21.23106629038479,-1.0,0.3150335952484299,0.3060496168416342,31.5,0.003359524842988293,0.0106651582317271,1.156390345494147
2024_11_12,11_10_50_0,frame_145,0,255,16,1,False,False,True,4.163987044548936,True,[],[   -0.34533    0.071919     0.93572],-25.706039153234947,-16.344226897717963,1.8324491605374733,0.3071612002193798,0.3037016468397586,31.5,0.7838799780620178,2.4885078668635514,1.166417097802813
2024_11_12,11_10_50_0,frame_146,0,255,16,1,False,False,True,4.304154794622746,True,[],[   -0.42224    0.092166     0.90179],-24.61439045167285,-14.40417212263236,1.4661070821899211,0.3126190341643476,0.307331897378695,31.5,0.23809658356523755,0.7558621700483787,1.174036785040459
2024_11_12,11_10_50_0,frame_147,0,255,16,1,False,False,True,4.424392895505661,True,[],,-20.63803047598796,-13.16743331895174,-1.0,0.3092501615051872,0.3023851936740899,31.5,0.5749838494812813,1.8253455539088104,1.1823504431988376
2024_11_12,11_10_50_0,frame_148,0,255,16,1,False,False,True,4.110497848250289,True,[],[   -0.28621    0.056356     0.95651],-19.607073168368785,-11.016061161600216,1.9353230933643948,0.309587392191311,0.304743579279838,31.5,0.5412607808689032,1.7182881932345913,1.1880603287609328
2024_11_12,11_10_50_0,frame_149,0,255,16,1,False,False,True,4.3327337373824655,True,[],[   -0.22535    0.046811     0.97315],-19.828157437584668,-9.642540794186448,1.3496732536849625,0.3087406658507042,0.306299824763754,31.5,0.6259334149295803,1.987090206125652,1.1871445707474038
2024_11_12,11_10_50_0,frame_150,0,255,16,1,False,False,True,4.4439298372510105,True,[],[    0.93421    -0.16151    -0.31806],-18.67148882665698,-9.726318430040694,0.3042466015754782,0.3030381976529147,0.3038518727337936,31.5,1.1961802347085317,3.797397570503278,1.1828289459736645
2024_11_12,11_10_50_0,frame_151,0,255,16,1,False,False,True,4.03934421633829,True,[],[    0.93241    -0.16678    -0.32063],-18.576309113894325,-10.152927912790584,0.3064631336178661,0.3065337410342785,0.3000907682132425,31.5,0.8466258965721494,2.6877012589591907,1.1833910900547877
2024_11_12,11_10_50_0,frame_152,0,255,16,1,False,False,True,4.23555578608849,True,[],[    0.93548    -0.15203      -0.319],-18.5424761944865,-9.259430778890207,0.307730660660384,0.30599023260401,0.3020628302307828,31.5,0.9009767395990025,2.860243617774592,1.1788502464248418
2024_11_12,11_10_50_0,frame_153,0,255,16,1,False,False,True,4.900417683701704,True,[],[    0.94912    -0.14814     -0.2779],-16.230375110652187,-8.882765696552587,0.3052380025000178,0.3052539915086758,0.3054477863616227,31.5,0.9746008491324183,3.0939709496267223,1.1662389666826438
2024_11_12,11_10_50_0,frame_154,0,255,16,1,False,False,True,4.980975791808616,True,[],,-13.12945149629512,-9.19668049965362,-1.0,0.3050557748260389,0.3003849238054484,31.5,0.9944225173961101,3.156896880622553,1.1532700516029328
2024_11_12,11_10_50_0,frame_155,0,255,16,1,False,False,True,3.9524959365117303,True,[],,-16.04940895491355,-7.224368068681074,-1.0,0.307522285499239,0.2991140799634836,31.5,0.747771450076101,2.37387761928921,1.1605882253045914
2024_11_12,11_10_50_0,frame_156,0,255,16,1,False,False,True,3.75,True,[],[    0.23793    0.066021     0.96904],-19.91043181240393,-4.631465520140035,2.126710102431595,0.3111821851293275,0.3045238185220611,31.5,0.3817814870672507,1.2120047208484157,1.1637928201947367
2024_11_12,11_10_50_0,frame_157,0,255,16,1,False,False,True,3.807692307692308,True,[],,-21.49648565864548,-2.5284647356090204,-1.0,0.3154786409521927,0.3127521925064461,31.5,0.04786409521926771,0.1519495086325994,1.1613709580598388
2024_11_12,11_10_50_0,frame_158,0,255,16,1,False,False,True,4.020408163265306,True,[],,-21.924642525677537,-2.6726103950886544,-1.0,0.3085252894395051,0.3038217397361195,31.5,0.6474710560494934,2.055463669998388,1.1532515652974449
2024_11_12,11_10_50_0,frame_159,0,255,16,1,False,False,True,4.545454545454546,True,[],,-21.1252891768416,-4.629261418584008,-1.0,0.3046314593570437,0.2993788597416786,31.5,1.0368540642956283,3.291600204113105,1.1423995191400702
2024_11_12,11_10_50_0,frame_160,0,255,16,1,False,False,True,4.1875,True,[],,-22.243875374605224,-4.620852489118269,-1.0,0.3025212082401639,0.2985626048886683,31.5,1.2478791759836128,3.961521193598753,1.133426746037977
2024_11_12,11_10_50_0,frame_161,0,255,16,1,False,False,True,3.8867924528301887,True,[],,-24.4275401595285,-4.0437182731509305,-1.0,0.3047673664407836,0.2997426295814714,31.5,1.0232633559216389,3.248455098163914,1.1312021954033855
2024_11_12,11_10_50_0,frame_162,0,255,16,1,False,False,True,3.9056603773584895,True,[],,-26.30906856139134,-4.309700064993431,-1.0,0.3042469223522788,0.3004076330708843,31.5,1.0753077647721199,3.4136754437210017,1.1267102468902206
2024_11_12,11_10_50_0,frame_163,0,255,16,1,False,False,True,4.057692307692308,True,[],[    0.75287   -0.075616    -0.65382],-29.105592648050404,-3.735697945671439,0.565470416193562,0.3052732204160258,0.3036875727162051,31.5,0.9726779583974228,3.087866534594973,1.1207396108643992
2024_11_12,11_10_50_0,frame_164,0,255,16,1,False,False,True,4.176470588235294,True,[],[    0.85096   -0.051229    -0.52273],-31.143548537098543,-3.405704166678207,0.3027674287331266,0.3028321263853815,0.3005842227222334,31.5,1.2167873614618507,3.8628170205138153,1.112101697268924
2024_11_12,11_10_50_0,frame_165,0,255,16,1,False,False,True,4.469387755102041,True,[],,-32.61640246835625,-4.105645055781558,-1.0,0.3052197581903655,0.3077637581377161,31.5,0.9780241809634482,3.1048386697252184,1.1011048269893489
2024_11_12,11_10_50_0,frame_166,0,255,16,1,False,False,True,4.166666666666667,True,[],,-33.30823222671366,-4.862690732724565,-1.0,0.308801801675729,0.3045998340466547,31.5,0.6198198324270976,1.9676820077050752,1.0890288798240864
2024_11_12,11_10_50_0,frame_167,0,255,16,1,False,False,True,3.982456140350877,True,[],[     0.8204   -0.071481     -0.5673],-34.43756986763251,-4.962628381966303,0.3062438315502877,0.3046421288925911,0.3006732856548055,31.5,1.0357871107408876,3.2882130499710724,1.0798312888513777
2024_11_12,11_10_50_0,frame_168,0,255,16,1,False,False,True,4.087719298245614,True,[],[    0.78317    -0.08603    -0.61582],-36.17323975689478,-5.916067230796676,0.3074818045324752,0.3069827782524398,0.3014574995189499,31.5,0.8017221747560193,2.5451497611302045,1.0705527287451988
2024_11_12,11_10_50_0,frame_169,0,255,16,1,True,False,True,4.290909090909091,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_170,0,255,16,1,True,False,True,3.877192982456141,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_171,0,255,16,1,True,False,True,3.4655172413793105,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_172,0,255,16,1,True,False,True,3.1379310344827585,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_173,0,255,16,1,True,False,True,3.076923076923077,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_174,0,255,16,1,True,False,True,2.6538461538461537,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_175,0,255,16,1,True,False,True,2.510638380763014,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_176,0,255,16,1,True,False,True,2.255813953488372,False,[],,,,,,,31.5,,,
2024_11_12,11_10_50_0,frame_177,0,255,-1,1,True,False,True,2.508380000808354,False,[],,,,,,,31.5,,,
