video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_cm,rel_error_%,fish_dist_from_camera,especie_gt,failure_reason,unique_track,scenario
2025_05_08,11_20_56_1,11_20_56_1,frame_424,0,127,1,1,False,False,True,1.557239651679993,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_425,0,255,1,1,False,False,True,1.504019021987915,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_426,0,255,1,1,False,False,True,1.4255095720291138,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_427,0,255,1,1,False,False,True,1.3626521825790403,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_428,0,255,1,1,False,False,True,1.330978512763977,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_429,0,255,1,1,False,False,True,1.2856940031051636,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_430,0,255,1,1,False,False,True,1.221277117729187,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_431,0,255,1,1,False,False,True,1.1648849248886108,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_432,0,255,1,1,False,False,True,1.107546091079712,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_433,0,255,1,1,False,False,True,1.0566619634628296,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_434,0,255,1,1,False,False,True,1.026365876197815,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_435,0,255,1,1,False,False,True,1.009255051612854,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_436,0,255,1,1,False,False,True,1.0524271726608276,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_437,0,255,1,1,False,False,True,1.08663809299469,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_438,0,255,1,1,False,False,True,1.1429784297943115,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_439,0,255,1,1,False,False,True,1.1875351667404177,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_440,0,255,1,1,False,False,True,1.1627542972564695,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_441,0,255,1,1,False,False,True,1.0473469495773315,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_442,0,255,1,1,False,False,True,1.0259166955947876,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_443,0,255,1,1,False,False,True,1.1368262767791748,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_444,0,255,1,1,False,False,True,1.2766696214675903,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_445,0,255,1,1,False,False,True,1.4765454530715942,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_446,0,255,1,1,False,False,True,1.5791637897491455,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_447,0,255,1,1,False,False,True,1.520740628242493,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_448,0,255,1,1,False,False,True,1.382160782814026,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_449,0,255,1,1,False,False,True,1.225058674812317,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_450,0,255,1,1,False,False,True,1.1652379035949707,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_451,0,255,1,1,False,False,True,1.1720201969146729,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_452,0,255,1,1,False,False,True,1.228601336479187,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_453,0,255,1,1,False,False,True,1.342728853225708,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_454,0,255,1,1,False,False,True,1.4697226285934448,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_455,0,255,1,1,False,False,True,1.527611494064331,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_456,0,255,1,1,False,False,True,1.5264337062835691,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_457,0,255,1,1,False,False,True,1.474507212638855,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_458,0,255,1,1,False,False,True,1.4551165103912354,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_459,0,255,1,1,False,False,True,1.4588016271591189,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_460,0,255,1,1,False,False,True,1.4245811700820925,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_461,0,255,1,1,False,False,True,1.4110281467437744,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_462,0,255,1,1,False,False,True,1.3722820281982422,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_463,0,255,1,1,False,False,True,1.3304959535598757,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_464,0,255,1,1,False,False,True,1.2972058057785034,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_465,0,255,1,1,False,False,True,1.2683368921279907,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_466,0,255,1,1,False,False,True,1.2569522857666016,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_467,0,255,1,1,False,False,True,1.2536160945892334,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_468,0,255,1,1,False,False,True,1.306840181350708,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_469,0,255,1,1,False,False,True,1.345913052558899,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_470,0,255,1,1,False,False,True,1.366690754890442,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_471,0,255,1,1,False,False,True,1.4047080278396606,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_472,0,255,1,1,False,False,True,1.4211797714233398,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_473,0,255,1,1,False,False,True,1.485965371131897,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_474,0,255,1,1,False,False,True,1.4879645109176636,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_475,0,255,1,1,False,False,True,1.4882597923278809,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_476,0,255,1,1,False,False,True,1.5669293403625488,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_477,0,255,1,1,False,False,True,1.6038016080856323,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_478,0,255,1,1,False,False,True,1.6192489862442017,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_479,0,255,1,1,False,False,True,1.652997970581055,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_480,0,255,1,1,False,False,True,1.664289474487305,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_481,0,255,1,1,False,False,True,1.614681601524353,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_482,0,255,1,1,False,False,True,1.5333245992660522,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_483,0,255,1,1,False,False,True,1.457475185394287,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_484,0,255,1,1,False,False,True,1.3917816877365112,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_485,0,255,1,1,False,False,True,1.343004822731018,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_486,0,255,1,1,False,False,True,1.3015501499176023,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_487,0,255,1,1,False,False,True,1.2410681247711182,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_488,0,255,1,1,False,False,True,1.170750856399536,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_489,0,255,1,1,False,False,True,1.118622660636902,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_490,0,255,1,1,False,False,True,1.0840789079666138,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_491,0,255,1,1,False,False,True,1.0254393815994265,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_492,0,255,1,1,False,False,True,1.0171852111816406,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_493,0,255,1,1,False,False,True,1.037453293800354,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_494,0,255,1,1,False,False,True,1.0327990055084229,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_495,0,255,1,1,False,False,True,1.047218680381775,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_496,0,255,1,1,False,False,True,1.0582836866378784,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_497,0,255,1,1,False,False,True,1.09445059299469,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_498,0,255,1,1,False,False,True,1.120269775390625,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_499,0,255,1,1,False,False,True,1.1569126844406128,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_500,0,255,1,1,False,False,True,1.2019472122192385,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_501,0,255,1,1,False,False,True,1.21405029296875,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_502,0,255,1,1,False,False,True,1.2521681785583496,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_503,0,255,1,1,False,False,True,1.2378137111663818,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_504,0,255,1,1,False,False,True,1.268031358718872,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_505,0,255,1,1,False,False,True,1.3231030702590942,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_506,0,255,1,1,False,False,True,1.3459556102752686,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_507,0,255,1,1,False,False,True,1.4531899690628052,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_508,0,255,1,1,False,False,True,1.5333796739578247,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_509,0,255,1,1,False,False,True,1.6334151029586792,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_510,0,255,1,1,False,False,True,1.707062602043152,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_511,0,255,1,1,False,False,True,1.7680507898330688,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_512,0,255,1,1,False,False,True,1.8533353805541992,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_513,0,255,1,1,False,False,True,1.969630599021912,False,[],,,,,,,33.5,,,,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_514,0,255,1,1,False,False,True,0.0,False,[],[    0.93662    -0.32882    -0.12092],-6.7673997473300425,-19.26375371992352,0.3038058476899731,0.3038316793324682,0.3013609402617568,33.5,3.116832066753183,9.30397631866622,1.5622516179444268,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_515,0,255,1,1,False,False,True,0.0,False,[],,-8.974632178201931,-18.60054869578421,-1.0,0.3113459170167622,0.3150781372043929,33.5,2.365408298323782,7.060920293503835,1.5681501464514265,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_516,0,255,1,1,False,False,True,0.0,False,[],[    0.82936    -0.29071    -0.47713],-10.298269274309012,-16.715101443939034,0.9822619483528028,0.3086640404021884,0.3010045048628692,33.5,2.6335959597811573,7.861480476958686,1.575933671247686,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_517,0,255,1,1,False,False,True,0.0,False,[],,-11.914946603487843,-15.32164627648512,-1.0,0.3141334102284643,0.3140249840745031,33.5,2.0866589771535686,6.228832767622601,1.5800086720063624,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_518,0,255,1,1,False,False,True,0.0,False,[],[    0.90058    -0.24281    -0.36054],-13.523851142350072,-13.388866556815444,0.5669531288428411,0.3109224888571603,0.3132900128813629,33.5,2.407751114283972,7.187316759056637,1.5868758663886464,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_519,0,255,1,1,False,False,True,0.0,False,[],[    0.90809    -0.19586    -0.37016],-14.361366632609505,-11.749774811174264,0.4836286719362883,0.3129651807247107,0.313727612435027,33.5,2.20348192752893,6.57755799262368,1.587706158085208,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_520,0,255,1,1,False,False,True,0.0,False,[],,-15.278935804728189,-10.716597707159169,-1.0,0.3032595365872421,0.3058127134209648,33.5,3.1740463412757904,9.474765197838172,1.587549113006883,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_521,0,255,1,1,False,False,True,0.0,False,[],[    0.83807     -0.1582    -0.52213],-18.384093175168992,-9.583749489269454,0.8518707645723846,0.3140254144397132,0.3096902879829942,33.5,2.097458556028677,6.261070316503524,1.590814551423996,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_522,0,255,1,1,False,False,True,0.0,False,[],[    0.84536    -0.13476    -0.51693],-18.70205228590041,-8.174332390279307,0.6425814907631237,0.3133563019670069,0.3133213804316732,33.5,2.1643698032993086,6.460805382983013,1.5913676213094516,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_523,0,255,1,1,False,False,True,0.0,False,[],[    0.93569    -0.10616    -0.33648],-19.691166883084904,-6.424712615341333,0.312122994082564,0.3121478688576351,0.3139535357671197,33.5,2.2852131142364875,6.821531684288027,1.5921058888387198,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_524,0,255,1,1,False,False,True,0.0,False,[],[    0.85419   -0.090174    -0.51209],-20.734198935282738,-5.227128306070618,0.5489977133273833,0.315757601881597,0.3217694531793082,33.5,1.9242398118402981,5.743999438329238,1.5935474550471882,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_525,0,255,1,1,False,False,True,0.0,False,[],[    0.92472   -0.074497    -0.37329],-20.933283724981703,-4.503042149356248,0.3090073426307697,0.3086532361765899,0.309549737462765,33.5,2.6346763823410093,7.864705618928392,1.5880407874842306,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_526,0,255,1,1,False,False,True,0.0,False,[],[    0.94212   -0.057582    -0.33029],-18.77154436445453,-3.385529414342766,0.3097715390605546,0.3073334224147713,0.3055712509495806,33.5,2.7666577585228715,8.258679876187664,1.5833875347474902,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_527,0,255,1,1,False,False,True,0.0,False,[],[      0.874    -0.05246    -0.48309],-20.64033196662696,-3.287322200080129,0.7809274976300031,0.3169147972814718,0.3218820769469296,33.5,1.8085202718528173,5.398567975680044,1.5804736111697906,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_528,0,255,1,1,False,False,True,0.0,False,[],[    0.88632   -0.049557    -0.46041],-18.39816003609149,-2.819113753791948,0.7175196759190668,0.3172505974824214,0.3140327567680629,33.5,1.774940251757858,5.29832910972496,1.5773205600768336,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_529,0,255,1,1,False,False,True,0.0,False,[],,-15.756540801087551,-2.5183710770633017,-1.0,0.3218976357626142,0.3139303098689537,33.5,1.31023642373858,3.911153503697257,1.5769954748690498,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_530,0,255,1,1,False,False,True,0.0,False,[],,-14.122857827761583,-2.3017535188128164,-1.0,0.3145593400642271,0.3172074185863801,33.5,2.0440659935772914,6.101689533066547,1.5715459020776683,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_532,0,255,1,1,False,False,True,0.0,False,[],[    0.97525   -0.018136    -0.22036],-12.55371340399368,-1.047657466819255,0.3239956072907503,0.3239968910446428,0.3326196752753222,33.5,1.1003108955357206,3.2845101359275124,1.5627716929627238,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_534,0,255,1,1,False,False,True,0.0,False,[],[    0.98683  -0.0086086    -0.16153],-9.303581561128642,-0.4635883419452701,0.3210105938041349,0.3210982026341086,0.3163611542832358,33.5,1.3901797365891397,4.149790258475052,1.5573330130475376,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_535,0,255,1,1,False,False,True,0.0,False,[],,-9.708260864297465,-0.5940406105345553,-1.0,0.3232709453465877,0.3248133229553581,33.5,1.1729054653412305,3.501210344302192,1.5505172305795445,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_536,0,255,1,1,False,False,True,0.0,False,[],,-6.232579537716126,-0.425324397341732,-1.0,0.3201501842175015,0.3238405915224802,33.5,1.484981578249851,4.432780830596567,1.5467664253767477,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_537,0,255,1,1,False,False,True,0.0,False,[],,-4.965973204769767,-0.5713681977788783,-1.0,0.3192371863881392,0.3367717634897618,33.5,1.57628136118608,4.705317496077842,1.5415154109571938,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_538,0,255,1,1,False,False,True,0.0,False,[],[    0.99171   -0.003281    -0.12847],-6.518497459801482,-0.1686884898438073,0.3232789167294639,0.3225919858661463,0.3316145879615663,33.5,1.2408014133853698,3.70388481607574,1.5345407455348992,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_539,0,255,1,1,False,False,True,0.0,False,[],[    0.99636  -0.0030849   -0.085178],-4.83103619785481,-0.2481056406687652,0.3193892584812038,0.3175997124382856,0.3288700416215644,33.5,1.7400287561714407,5.194115690063987,1.5295407004659858,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_540,0,255,1,1,False,False,True,0.0,False,[],[     0.9941   0.0045342    -0.10839],-6.782293264590456,0.3325168803342378,0.3154229467091329,0.3121950284696347,0.3189952039061242,33.5,2.280497153036528,6.807454188168751,1.5198805515220566,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_541,0,255,1,1,False,False,True,0.0,False,[],[    0.99287   0.0019794    -0.11922],-6.732081092527097,0.0246507861882387,0.3493841520169656,0.3144340327046802,0.3187961421689364,33.5,2.0565967295319822,6.139094715020832,1.5155942142299923,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_543,0,255,1,1,False,False,True,0.0,False,[],[    0.98193    0.024106    -0.18772],-8.837386184073864,0.9971102002617424,0.4066588834841862,0.312100478283474,0.3233214395748162,33.5,2.289952171652601,6.83567812433613,1.5033366392911531,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
2025_05_08,11_20_56_1,11_20_56_1,frame_544,0,255,1,1,False,False,True,0.0,False,[],[    0.97913    0.026955    -0.20146],-11.662824254130834,1.7374384719721605,0.3116645238985058,0.3104469654365288,0.3239708672590912,33.5,2.4553034563471208,7.32926404879737,1.494331116843321,ochoa_cinta,,2025_05_08/11_20_56_1/1,single_fish
