video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,gt,abs_error_m,rel_error_%,fish_dist_from_camera,aspect_ratio
2024_11_28,13_05_27_0,13_05_27_0,frame_174,0,255,3,1,False,False,[],[   -0.12107   -0.043236      0.9917],-33.88146258953432,5.4057855292610615,1.6783793101892868,0.2983765830670706,0.2858745647532419,28.9,0.937658306707062,324.449241075108,1.4440578062265763,4.17130504485076
2024_11_28,13_05_27_0,13_05_27_0,frame_175,0,255,3,1,False,False,[],[   -0.35363    -0.03011      0.9349],-32.48212541349873,4.232815162442001,1.4613127629067306,0.3037725085491054,0.2986061749217346,28.9,1.4772508549105443,511.1594653669704,1.4425963443620409,4.211382387141307
2024_11_28,13_05_27_0,13_05_27_0,frame_176,0,255,3,1,False,False,[],[   -0.23053   -0.084768     0.96937],-32.88765032955809,8.516924247848213,1.6922077481290994,0.2830395700774828,0.2739007074842459,28.9,0.5960429922517163,206.24324991408872,1.450476695297582,4.187003750321381
2024_11_28,13_05_27_0,13_05_27_0,frame_177,0,255,3,1,False,False,[],[   -0.54119   -0.083752     0.83672],-33.05916639590256,5.101658408593973,1.1108149882187757,0.2832897395161734,0.2793445677056562,28.9,0.5710260483826557,197.58686795247604,1.4450669153460434,4.201484440293554
2024_11_28,13_05_27_0,13_05_27_0,frame_183,0,255,3,1,False,False,[],[    -0.4286   -0.085607     0.89943],-33.11474667519861,6.926865810197174,1.531157257683491,0.2961677625840639,0.2878022664716138,28.9,0.7167762584063986,248.0194665766085,1.4548452872272728,4.027243470646586
2024_11_28,13_05_27_0,13_05_27_0,frame_186,0,255,3,1,False,False,[],[   -0.63949   -0.084277     0.76416],-33.524504891248576,5.709354015837342,0.6739681993307225,0.2994218594182498,0.285659526917122,28.9,1.0421859418249857,360.6179729498221,1.4593264471264673,3.864534551979988
2024_11_28,13_05_27_0,13_05_27_0,frame_189,0,255,3,1,False,False,[],[   -0.29071   -0.062868     0.95474],-33.50660678265721,6.533663448034279,1.5642641813589115,0.301903969656037,0.2935538151101072,28.9,1.290396965603707,446.5041403473036,1.461278323137163,3.892057068129597
2024_11_28,13_05_27_0,13_05_27_0,frame_191,0,255,3,1,False,False,[],[   -0.32807   -0.067256     0.94226],-34.4828411924962,5.090706033425939,1.6856880091600135,0.2985234167411659,0.2951685671520769,28.9,0.9523416741165912,329.52999104380325,1.461139162997278,4.033872918029175
2024_11_28,13_05_27_0,13_05_27_0,frame_194,0,255,3,1,False,False,[],[   -0.36131   -0.084222     0.92864],-35.478307691238804,5.503170919442387,1.466148311776821,0.2934855441844675,0.2837494676692739,28.9,0.4485544184467505,155.20914133105555,1.4699178203549723,4.114285986000287
2024_11_28,13_05_27_0,13_05_27_0,frame_197,0,255,3,1,False,False,[],[   -0.39152   -0.069804     0.91752],-35.1282779028048,6.797720597367605,1.3804688998442691,0.2935030657089532,0.2940193677212134,28.9,0.4503065708953258,155.81542245513006,1.46976529588603,3.9627856125221848
2024_11_28,13_05_27_0,13_05_27_0,frame_199,0,255,3,1,False,False,[],[   -0.33425   -0.045095     0.94141],-35.72387337733817,5.835132354235609,1.6035129627714486,0.3088926508036478,0.2894130352960639,28.9,1.989265080364783,688.3270174272604,1.469669456608106,3.8844302986420383
2024_11_28,13_05_27_0,13_05_27_0,frame_202,0,255,3,1,False,False,[],[   -0.25355   -0.053194     0.96586],-36.78104292756371,5.469497841274324,1.6105283634287724,0.3087509324784228,0.2894004826828055,28.9,1.97509324784228,683.4232691495779,1.4721668544937585,3.9938929175700375
2024_11_28,13_05_27_0,13_05_27_0,frame_205,0,255,3,1,False,False,[],[   -0.43855   -0.077907     0.89532],-37.22405177215281,5.826192002566679,1.1849508159225368,0.3043984766160592,0.2937145458783337,28.9,1.5398476616059251,532.8192600712545,1.4694148452159832,3.9105431212777257
2024_11_28,13_05_27_0,13_05_27_0,frame_206,0,255,3,1,False,False,[],[    -0.4474   -0.043211     0.89329],-37.19338832944428,4.901757004969318,1.3429185618138864,0.2904116429329698,0.292896336460176,28.9,0.1411642932969858,48.84577622733076,1.470482130560743,3.9747292893960418
2024_11_28,13_05_27_0,13_05_27_0,frame_208,0,255,3,1,False,False,[],[    -0.1497   -0.023917     0.98844],-37.37490199132352,6.5240551239003866,1.7250172137052653,0.304534463730122,0.2935913384434811,28.9,1.5534463730122072,537.5246965440164,1.464417135205942,3.830039764856247
2024_11_28,13_05_27_0,13_05_27_0,frame_216,0,255,3,1,False,False,[],[   -0.39138   -0.059343     0.91831],-37.586055395433306,4.404413096181935,1.6957684770266523,0.3106046111937554,0.2889555328165438,28.9,2.1604611193755394,747.5644011680067,1.4523021489218122,3.854564533346747
2024_11_28,13_05_27_0,13_05_27_0,frame_218,0,255,3,1,False,False,[],[   -0.45972   -0.097709     0.88267],-38.76811513953732,7.4749954250922865,1.4942264387252222,0.301352019683945,0.2943952488757257,28.9,1.2352019683945004,427.4055253960209,1.4541615430150272,3.598772576025838
2024_11_28,13_05_27_0,13_05_27_0,frame_225,0,255,3,1,False,False,[],[   -0.41576   -0.061079     0.90742],-38.81432259059733,4.692616352907787,1.396869892467427,0.2936320039071686,0.2935524764010983,28.9,0.4632003907168613,160.27695180514235,1.4408443290059614,3.740740740740741
2024_11_28,13_05_27_0,13_05_27_0,frame_229,0,255,3,1,False,False,[],[   -0.57247   -0.091057     0.81486],-39.70689040049996,6.6833318638937165,1.1735394595910271,0.2962013580332723,0.2975094525370074,28.9,0.720135803327232,249.1819388675544,1.440923923719861,3.52429642642474
2024_11_28,13_05_27_0,13_05_27_0,frame_230,0,255,3,1,False,False,[],[   -0.50639    0.014855     0.86218],-39.802569278754376,-5.144358065562681,1.3695530763215895,0.2959981769902298,0.2991586252717763,28.9,0.699817699022981,242.1514529491284,1.4278109564366743,3.651741197389831
2024_11_28,13_05_27_0,13_05_27_0,frame_231,0,255,3,1,False,False,[],[   -0.58828     0.17664     0.78913],-33.05290715669381,-21.612798130185105,0.990520321374614,0.3004422328577626,0.3190287418779703,28.9,1.1442232857762635,395.9250123793299,1.4027822265435796,4.192661084131887
2024_11_28,13_05_27_0,13_05_27_0,frame_232,0,255,3,1,False,False,[],[    -0.5195     0.22775     0.82356],-31.707374667357872,-29.39694111002072,0.9474567420203112,0.2850994308988724,0.2909140713190408,28.9,0.3900569101127515,134.96778896635,1.3801892241439724,4.626167937840478
2024_11_28,13_05_27_0,13_05_27_0,frame_236,0,255,-1,1,False,False,[],[   -0.24203    0.057376     0.96857],-20.89030098212502,-33.69483173045926,1.77832866315259,0.2895555606012834,0.2841766028663399,28.9,0.0555560601283477,19.223550217421383,1.2433069471747331,5.518105540673279
2024_11_28,13_05_27_0,13_05_27_0,frame_237,0,255,4,1,False,False,[],[     0.7368     -0.5537    -0.38798],-20.562085991623835,-37.97749016861433,0.297273187866368,0.284185212900462,0.2771747078565109,28.9,0.481478709953792,166.6016297417966,1.2127809719177884,5.631578832343031
2024_11_28,13_05_27_0,13_05_27_0,frame_238,0,255,4,1,False,False,[],[    0.65435    -0.52844     -0.5409],-18.818924193239955,-39.91493088780199,0.5269817259767096,0.2843313926157821,0.280550489562367,28.9,0.4668607384217871,161.5435081044246,1.1833773959543288,6.480637984955688
2024_11_28,13_05_27_0,13_05_27_0,frame_239,0,255,4,1,False,False,[],[    0.77226    -0.63388   -0.042632],-17.25046639652577,-38.82081757167107,0.424966281049301,0.2834670365253677,0.2694985663620396,28.9,0.5532963474632224,191.4520233436756,1.1548980896193857,7.586264637341524
2024_11_28,13_05_27_0,13_05_27_0,frame_240,0,255,4,1,False,False,[],[    0.12101    -0.10994     0.98655],-13.637428670204926,-37.49670706896568,1.6203531057038585,0.2792754709912941,0.2661726068969708,28.9,0.9724529008705908,336.4888930348065,1.130368261045668,7.108695936677736
2024_11_28,13_05_27_0,13_05_27_0,frame_241,0,255,4,1,False,False,[],[    0.79891    -0.58407    -0.14351],-8.309452293352965,-36.07249181497124,0.2805344635136388,0.274204023179069,0.2608400326485368,28.9,1.4795976820930978,511.9715162951896,1.1097952667629232,7.025640712806473
2024_11_28,13_05_27_0,13_05_27_0,frame_242,0,255,4,1,False,False,[],[   0.059056   -0.022236     0.99801],-6.491902881474333,-34.61481568127623,1.2118988139878848,0.2630994758591225,0.2386167863681721,28.9,2.590052414087745,896.2119079888394,1.0876569768440896,7.062499780615179
2024_11_28,13_05_27_0,13_05_27_0,frame_243,0,255,4,1,False,False,[],[    0.37505    -0.22235     0.89994],-3.3630497452031136,-32.57476843596951,1.1288075150400352,0.2660290616872197,0.2474927613313981,28.9,2.29709383127803,794.8421561515675,1.0690970725702775,7.106935838899161
2024_11_28,13_05_27_0,13_05_27_0,frame_244,0,255,4,1,False,False,[],[    0.31814    -0.16921     0.93282],1.6032535127616194,-30.118578469930107,1.3860477365523705,0.2622723218326798,0.2528289436162069,28.9,2.672767816732013,924.8331545785514,1.0535645508759266,7.1072000037893766
2024_11_28,13_05_27_0,13_05_27_0,frame_245,0,255,4,1,False,False,[],[    0.87389    -0.47772    0.089993],5.340879562099918,-28.65182054545378,0.2847059476928307,0.2847456600998639,0.2609837160631982,28.9,0.4254339900136072,147.20899308429318,1.0412906078589346,6.982954678899159
2024_11_28,13_05_27_0,13_05_27_0,frame_246,0,255,4,1,False,False,[],[    0.86392    -0.50164    0.044704],2.3592361587236,-30.14756655262359,0.2722843558831603,0.2680109167622438,0.248387820349786,28.9,2.0989083237756114,726.2658559777202,1.0354306166217744,6.954751558471767
2024_11_28,13_05_27_0,13_05_27_0,frame_247,0,255,4,1,False,False,[],[    0.60398    -0.31095     0.73383],1.4634415101607123,-31.442988942862154,1.6032465681884909,0.2591742032198908,0.2403849973756857,28.9,2.982579678010916,1032.0344906612168,1.0278240656608368,6.718971987913839
2024_11_28,13_05_27_0,13_05_27_0,frame_248,0,255,4,1,False,False,[],[    0.45745    -0.18911     0.86889],4.993637236757906,-30.39331746509845,2.289234613025251,0.2558404090985712,0.2309468562055163,28.9,3.3159590901428784,1147.390688630754,1.0222501690885806,6.411043275056978
2024_11_28,13_05_27_0,13_05_27_0,frame_249,0,255,4,1,False,False,[],[    0.42659    -0.13474     0.89435],5.268161106744458,-28.99909504933468,2.2669001921269665,0.2601373214754816,0.2249922105036299,28.9,2.8862678524518346,998.7085994643028,1.014932587815229,6.395555522446387
2024_11_28,13_05_27_0,13_05_27_0,frame_250,0,255,4,1,False,False,[],[    0.48279    -0.15054      0.8627],8.932619291141412,-26.58469864936015,1.5266638899577534,0.2516641213983562,0.2406427884888896,28.9,3.7335878601643726,1291.898913551686,1.0094996481390577,6.539682655735909
2024_11_28,13_05_27_0,13_05_27_0,frame_251,0,255,4,1,False,False,[],[       0.37   -0.076916     0.92584],13.139313532579582,-24.61691484794667,2.359426788503833,0.2718821793816544,0.2668334542138237,28.9,1.7117820618345605,592.3121321226853,1.0083497845341274,6.014084584033222
2024_11_28,13_05_27_0,13_05_27_0,frame_252,0,255,4,1,False,False,[],[    0.48572   -0.095921     0.86884],17.667176201811593,-25.030581360753544,2.1898532551217524,0.2781154852037526,0.2761735037700835,28.9,1.0884514796247358,376.6268095587321,1.0214138823539074,5.109474670477807
2024_11_28,13_05_27_0,13_05_27_0,frame_253,0,255,4,1,True,False,[],[    0.51318     -0.1154     0.85049],15.897415140853552,-18.25588918267325,2.418270772531552,0.2784220814320123,0.2850427181919799,28.9,1.0577918567987676,366.01794352898537,1.0257802509670193,4.848979821488153
2024_11_28,13_05_27_0,13_05_27_0,frame_254,0,255,4,1,True,False,[],[    0.53949    -0.12209     0.83309],40.434328210992376,-6.09552290613868,2.7004734305954763,1.1288940504420877,0.2927023546491553,28.9,83.98940504420875,29062.07786996843,1.0512243027642647,4.959834746718099
2024_11_28,13_05_27_0,13_05_27_0,frame_255,0,255,4,1,True,False,[],[    0.43067    -0.15669     0.88881],28.15381316161851,4.489091978970642,2.3676261152403937,0.2780718834531751,0.2907029781981196,28.9,1.092811654682485,378.13552065137895,1.0797593750237604,4.8934321239601815
2024_11_28,13_05_27_0,13_05_27_0,frame_256,0,255,4,1,False,False,[],[     0.6023   -0.042077     0.79716],22.55275464092265,15.388448724392816,2.134723847318251,0.2949087821990064,0.2780804588694919,28.9,0.5908782199006424,204.45613145350947,1.0899916473480629,4.60500865029993
2024_11_28,13_05_27_0,13_05_27_0,frame_257,0,255,4,1,False,False,[],[     0.4903    -0.14055     0.86015],31.7186693886489,9.23337189611494,2.328976373258844,0.3694280622027305,0.2806993431912038,28.9,8.042806220273052,2782.9779308903294,1.0904137215163183,4.335119435471572
2024_11_28,13_05_27_0,13_05_27_0,frame_258,0,255,4,1,False,False,[],[    0.50045    -0.12621     0.85652],35.15991654670206,5.392808407582182,2.388151551094332,0.2313826922098376,0.2295046814095473,28.9,5.761730779016233,1993.678470247832,1.0763028197896525,3.9662920815288896
2024_11_28,13_05_27_0,13_05_27_0,frame_259,0,255,4,1,False,False,[],[    0.45984    -0.12548     0.87909],46.78083423798984,-8.608609486604008,2.503275286512377,0.2444699715015656,0.2309163641062238,28.9,4.453002849843429,1540.8314359319825,1.0913662423232668,2.925925925925926
2024_11_28,13_05_27_0,13_05_27_0,frame_260,0,255,4,1,False,False,[],[    0.48949     -0.1074     0.86537],44.39058596644061,-13.724191613997547,2.4771702841892047,0.2385589300651394,0.2073105286117649,28.9,5.044106993486058,1745.3657416906776,1.0643967793460636,1.488831551234754
2024_11_28,13_05_27_0,13_05_27_0,frame_261,0,255,4,1,False,False,[],[    0.44979    -0.12409     0.88447],46.32234356485242,5.637030913217491,2.423248574444248,0.1930594994865784,0.1313790066306963,28.9,9.594050051342156,3319.740502194518,1.0778533060339432,1.5357142857142858
2024_11_28,13_05_27_0,13_05_27_0,frame_262,0,255,4,1,False,False,[],[    0.42339    -0.15589     0.89243],49.97631574319265,-39.55417666574776,1.879848550293688,0.1227388561263547,0.1261558046875863,28.9,16.626114387364527,5752.98075687354,1.197757945715926,1.03125
2024_11_28,13_05_27_0,13_05_27_0,frame_263,0,255,-1,1,False,False,[],[     0.4119    -0.11905     0.90342],66.89759869139283,-28.334740331394496,2.2499886936570106,0.3040959985091682,0.2439990481439047,28.9,1.5095998509168262,522.3528895905973,1.2080673376316966,2.1772640046227685
2024_11_28,13_05_27_0,13_05_27_0,frame_264,0,255,-1,1,False,False,[],[    0.44234    0.016987     0.89669],46.22679255360434,38.9224239066463,1.861288828483425,0.2122005778267047,0.2023582489577282,28.9,7.679942217329522,2657.4194523631563,1.219644864608136,3.4941173782471644
2024_11_28,13_05_27_0,13_05_27_0,frame_265,0,255,7,1,False,False,[],[    0.41245    0.088093     0.90671],50.33095383036241,48.77379728316429,1.474355394067996,0.3044112160428617,0.2058006692970776,28.9,1.541121604286172,533.2600706872568,1.231656140619431,3.269911562832684
2024_11_28,13_05_27_0,13_05_27_0,frame_266,0,255,7,1,False,False,[],[     0.3098   0.0029118      0.9508],72.28390642142378,38.71581112553156,1.1757322335601408,0.2551014989039144,0.2134781071361474,28.9,3.389850109608555,1172.9585154354863,1.2335232494387236,1.7600631470094468
2024_11_28,13_05_27_0,13_05_27_0,frame_267,0,255,-1,1,False,False,[],[     0.3386    -0.07086     0.93826],68.80944946902962,37.981778895491225,2.0914943980038725,0.2465619179108749,0.210884349244942,28.9,4.243808208912508,1468.4457470285497,1.2515401621608522,1.6194331600388288
2024_11_28,13_05_27_0,13_05_27_0,frame_268,0,255,-1,1,False,False,[],[    0.24152     0.24144     0.93988],69.72524198054637,45.23783043506412,0.2026852126820306,0.2027880811740883,0.2157680768994899,28.9,8.621191882591168,2983.111378059228,1.2842258563236646,2.1568472516765977
2024_11_28,13_05_27_0,13_05_27_0,frame_269,0,255,-1,1,False,False,[],[    0.27726     0.30903     0.90974],65.0939043203173,49.84817981255332,0.2192725367569381,0.2184555558224574,0.2243608410802453,28.9,7.054444417754252,2440.984227596627,1.289894854560379,2.8076923076923075
2024_11_28,13_05_27_0,13_05_27_0,frame_270,0,255,-1,1,False,False,[],[    0.23355   -0.073636     0.96955],69.30385607493957,56.1727228850084,1.906522567707048,0.2057696495035357,0.218530051708684,28.9,8.323035049646426,2879.942923753089,1.282896633541912,2.1849529966889256
2024_11_28,13_05_27_0,13_05_27_0,frame_272,0,255,-1,1,False,False,[],[  -0.028481     0.14024     0.98971],81.51701920845161,101.20641479648366,0.2085510340920404,0.2085563951667057,0.2151187041997894,28.9,8.044360483329422,2783.515738176271,1.2966735163973413,1.7906977564987188
2024_11_28,13_05_27_0,13_05_27_0,frame_273,0,255,-1,1,False,False,[],[   0.062924   -0.049683     0.99678],83.31732316512895,104.2162281923547,1.2545872926578194,0.2505124461384924,0.2396010691729905,28.9,3.8487553861507537,1331.7492685642746,1.3235639986926562,1.870056146975684
2024_11_28,13_05_27_0,13_05_27_0,frame_275,0,255,-1,1,False,False,[],[    -0.1171     0.17776     0.97708],77.59497322883674,122.83913990698052,0.2375505584957016,0.2375881060407199,0.2443149780607812,28.9,5.141189395928008,1778.9582684872005,1.353900060496224,2.178988553587351
2024_11_28,13_05_27_0,13_05_27_0,frame_276,0,255,-1,1,False,False,[],[   -0.13096     0.20666     0.96961],75.93567706064664,122.25203896183326,0.2362672172986384,0.2363260895064076,0.2386457964696301,28.9,5.267391049359232,1822.6266606779352,1.3630930161511403,2.2272728271409754
2024_11_28,13_05_27_0,13_05_27_0,frame_277,0,255,-1,1,False,False,[],[   -0.13128     0.20969     0.96891],75.62856117671346,121.61971412045234,0.2288275708788814,0.2286698358819581,0.2308095707411063,28.9,6.033016411804187,2087.548931420134,1.3772711946972107,2.3074813610447715
2024_11_28,13_05_27_0,13_05_27_0,frame_278,0,255,-1,1,False,False,[],[   -0.11241     0.18804     0.97571],74.93269324857079,118.00620999809544,0.3334314303113566,0.2061085067519203,0.2208487434185698,28.9,8.28914932480796,2868.2177594491213,1.3936527370898415,2.238515921554606
2024_11_28,13_05_27_0,13_05_27_0,frame_280,0,255,-1,1,False,False,[],[   -0.27065    0.099765     0.95749],72.99993354685955,159.65820584133485,0.2093261576721272,0.2094267331091235,0.2069681273987112,28.9,7.957326689087646,2753.400238438632,1.4322138171195984,1.758426928516823
2024_11_28,13_05_27_0,13_05_27_0,frame_282,0,255,-1,1,False,False,[],[   -0.13505     0.20458     0.96949],75.54599919210982,121.44370997398124,0.245344609356972,0.2036115231355864,0.2249103824401631,28.9,8.53884768644136,2954.618576623308,1.4503532157384684,2.5
2024_11_28,13_05_27_0,13_05_27_0,frame_285,0,255,-1,1,False,False,[],[   -0.19363     0.16497      0.9671],67.06640580477145,120.7613257527595,0.7883191372166429,0.2318008052499651,0.2356310341128584,28.9,5.719919475003482,1979.210891004665,1.4459338576877163,2.6707665112953745
2024_11_28,13_05_27_0,13_05_27_0,frame_287,0,255,-1,1,False,False,[],[   -0.40351     0.19814     0.89326],58.18818713515123,147.95921730758755,0.5946903506862335,0.2740791100660882,0.2617618214734735,28.9,1.4920889933911774,516.2937693395078,1.4167187551468137,2.4821317132992395
2024_11_28,13_05_27_0,13_05_27_0,frame_288,0,255,-1,1,False,False,[],[   -0.11147    -0.20558     0.97227],-42.35110129873472,-8.370050621074313,1.756184299113424,0.2453887515874606,0.2409634607491869,28.9,4.3611248412539325,1509.0397374581082,1.41957986139836,3.3672000895375964
2024_11_28,13_05_27_0,13_05_27_0,frame_289,0,255,-1,1,False,False,[],[   -0.34384    -0.15904     0.92546],-32.91760078579493,2.183032948598967,1.906777353867401,0.2646579791717517,0.2524076252708241,28.9,2.434202082824827,842.2844577248536,1.436250421966539,4.323230761326186
2024_11_28,13_05_27_0,13_05_27_0,frame_289,0,127,-1,0,True,False,[],[   -0.52772     0.24084     0.81456],51.326968504572704,149.60007833587613,0.1250033418308416,0.0915669289378766,0.0840195653608354,28.9,19.74330710621233,6831.594154398731,1.184546052575945,4.323230761326186
2024_11_28,13_05_27_0,13_05_27_0,frame_291,0,255,-1,1,False,False,[],[   -0.48285    -0.12619     0.86657],-38.767993941733685,10.256418634249636,1.752446590488082,0.2558444997340618,0.2579758367969789,28.9,3.3155500265938107,1147.2491441501074,1.4843708017067605,3.12
2024_11_28,13_05_27_0,13_05_27_0,frame_292,0,255,-1,1,False,False,[],[   -0.31729    -0.11848      0.9409],-37.20329148826527,16.347808274462388,1.8034050633071408,0.2376750738547506,0.2359069090223923,28.9,5.132492614524936,1775.9490015657218,1.5320752603667125,3.7312416229807
2024_11_28,13_05_27_0,13_05_27_0,frame_294,0,255,-1,1,False,False,[],[   -0.35211    -0.13109     0.92673],-30.30159206404005,24.55214199321513,1.819066666478536,0.2331274925147668,0.2275164651752795,28.9,5.5872507485233145,1933.304757274504,1.6285946072673114,4.601684968225005
2024_11_28,13_05_27_0,13_05_27_0,frame_295,0,255,-1,1,False,False,[],[   -0.33598   -0.093102     0.93726],-32.89080127320442,27.804331915684383,1.710390896080952,0.2542260405007281,0.253492958127089,28.9,3.477395949927181,1203.2511937464294,1.6737386890070352,3.984325676912354
2024_11_28,13_05_27_0,13_05_27_0,frame_296,0,255,28,1,False,False,[],[   -0.34616   -0.078786     0.93486],-26.635219305968103,36.04607634122437,1.5938767950401769,0.1943638296497962,0.1945141288439561,28.9,9.463617035020372,3274.6079705952843,1.725641557033328,4.039726334232661
2024_11_28,13_05_27_0,13_05_27_0,frame_297,0,255,28,1,False,False,[],[   -0.36885   -0.092142     0.92491],-35.05497654396062,42.5708594771902,1.5154318146149586,0.2576840380296641,0.2079991099469688,28.9,3.131596197033587,1083.5973000116217,1.779502213921076,3.666667066281278
2024_11_28,13_05_27_0,13_05_27_0,frame_298,0,255,28,1,False,False,[],[    -0.3912    -0.10578      0.9142],-31.542787842855507,40.724734940364,1.5999693453694024,0.2003093349569009,0.1945519229741037,28.9,8.869066504309902,3068.881143359828,1.7972862568436836,3.071428461330673
2024_11_28,13_05_27_0,13_05_27_0,frame_299,0,255,28,1,False,False,[],[   -0.38173   -0.078883      0.9209],-34.43425790095839,38.64843321363627,1.3962043094763852,0.2784895983361255,0.2445833664338354,28.9,1.0510401663874458,363.6817184731647,1.8284573734532688,3.428571538669327
2024_11_28,13_05_27_0,13_05_27_0,frame_300,0,255,28,1,False,False,[],[   -0.40099    -0.10522     0.91002],-30.996295014211857,38.35086172166287,1.3224460888049567,0.2299794283692602,0.2212124112634031,28.9,5.902057163073976,2042.2343124823449,1.856740707318568,3.370370414771994
2024_11_28,13_05_27_0,13_05_27_0,frame_301,0,255,28,1,False,False,[],[   -0.40079     -0.1349     0.90618],47.18900314227409,-116.55265873435776,1.1357212906408851,0.1833137237416118,0.1793450234213422,28.9,10.568627625838817,3656.964576414816,1.8582732102471744,2.0
2024_11_28,13_05_27_0,13_05_27_0,frame_303,0,255,-1,1,False,False,[],[   -0.34538    -0.16924     0.92308],55.55472425359436,-91.65397693333568,1.1425754000559794,0.2233727141356931,0.2248963714127566,28.9,6.562728586430683,2270.840341325496,1.927526547940805,2.400000137997285
2024_11_28,13_05_27_0,13_05_27_0,frame_304,0,255,29,1,False,False,[],[   -0.34805    -0.16646     0.92258],59.40880776979986,-86.45847399616744,1.1059586493875306,0.237766221129126,0.2454677207854389,28.9,5.123377887087393,1772.7951166392363,1.9729392107268025,3.192307808024491
2024_11_28,13_05_27_0,13_05_27_0,frame_305,0,255,29,1,False,False,[],[   -0.37076    -0.11892     0.92108],59.27919377681423,-67.70868721683944,1.343609369889743,0.2955457694136274,0.2709086452448313,28.9,0.6545769413627445,226.49721154420223,1.998078848115096,4.3111114501953125
2024_11_28,13_05_27_0,13_05_27_0,frame_306,0,255,29,1,False,False,[],[   -0.37928   -0.090391     0.92086],49.71164065669304,-54.05873933388084,1.1878290910075235,0.2953663410105487,0.2535450217715593,28.9,0.6366341010548726,220.28861628196287,2.0676969679751136,5.052631578947368
2024_11_28,13_05_27_0,13_05_27_0,frame_307,0,255,29,1,False,False,[],[    -0.4028   -0.070368     0.91258],61.83717910927586,-57.996490287713605,1.2416438691911449,0.2660250705750211,0.2648626328707392,28.9,2.297492942497886,794.9802569196838,2.1264099867590542,4.486861951384776
2024_11_28,13_05_27_0,13_05_27_0,frame_308,0,255,-1,1,False,False,[],[   -0.27311    -0.11026     0.95564],14.518095210132802,7.751633720641912,1.0879768885408343,0.1693150556962434,0.1723437643454994,28.9,11.968494430375658,4141.347553763204,2.29090755009572,3.739495928798659
2024_11_28,13_05_27_0,13_05_27_0,frame_309,0,255,-1,1,False,False,[],[   -0.30067    -0.15312     0.94136],68.19360796867554,28.85419172577559,1.087869591123789,0.2724213246016742,0.2964421065996404,28.9,1.6578675398325748,573.6565881773615,2.250490039478649,3.8214284835790537
2024_11_28,13_05_27_0,13_05_27_0,frame_310,0,255,31,1,False,False,[],[   0.051788   -0.027414     0.99828],68.82536497093379,2.033439818251765,0.8405481609124066,0.4655833742792112,0.4834070416263029,28.9,17.65833742792113,6110.15135914226,2.2142328192285223,3.954861375268786
2024_11_28,13_05_27_0,13_05_27_0,frame_311,0,255,31,1,False,False,[],[   0.064826   -0.078372     0.99481],44.52667714238524,-7.245670062128223,0.859501806897681,0.2982850010451905,0.2703584352047342,28.9,0.9285001045190532,321.2803129823714,2.188346449342807,4.883382141675336
2024_11_28,13_05_27_0,13_05_27_0,frame_312,0,255,31,1,False,False,[],[   -0.15925    -0.10664     0.98146],25.95531183553047,-4.289997478900812,1.0281661475012245,0.2504487655919186,0.3179954321141406,28.9,3.855123440808139,1333.9527476844771,2.190084499034521,4.935398085126875
2024_11_28,13_05_27_0,13_05_27_0,frame_313,0,255,31,1,False,False,[],[    0.95529   0.0010701     0.29568],25.926925979357552,0.0588461210904407,0.236254276552456,0.2427199341872466,0.2421160016832281,28.9,4.628006581275335,1601.3863603028842,2.216305485349109,4.458408605207707
2024_11_28,13_05_27_0,13_05_27_0,frame_314,0,255,31,1,False,False,[],[    0.27565   0.0065142     0.96124],44.03220618887768,7.922162044587075,0.9195754527061426,0.2854397117119926,0.2868638470898025,28.9,0.3560288288007307,123.19336636703486,2.230023198732824,3.9506545310946097
2024_11_28,13_05_27_0,13_05_27_0,frame_315,0,255,31,1,False,False,[],[    0.59329     0.14549     0.79173],47.35752241322965,14.629749907866993,0.5835624004978959,0.3400008041187807,0.3263201131198866,28.9,5.100080411878078,1764.733706532207,2.23167521239767,4.112903545900032
2024_11_28,13_05_27_0,13_05_27_0,frame_316,0,255,31,1,False,False,[],[    0.58693     0.16323     0.79302],44.8408703377497,16.4675668887135,0.6756985745910637,0.3028726957394316,0.31438713143685,28.9,1.3872695739431673,480.0240740287777,2.2480094610619044,4.760775811459138
2024_11_28,13_05_27_0,13_05_27_0,frame_317,0,255,31,1,False,False,[],[    0.68289     0.12641      0.7195],44.69904577187591,10.766391704815666,0.3362409546264697,0.3234545523409959,0.309027358585834,28.9,3.4454552340995983,1192.1990429410375,2.229689101464884,4.715909023404472
2024_11_28,13_05_27_0,13_05_27_0,frame_318,0,255,31,1,False,False,[],[     0.7915     0.16494     0.58849],13.128592352205413,13.048705203244442,0.4577145812159148,0.2404371226298919,0.2532429121428933,28.9,4.856287737010804,1680.3763795885136,2.20212994623047,4.840909688487892
2024_11_28,13_05_27_0,13_05_27_0,frame_319,0,255,31,1,False,False,[],[    0.67277     0.12441     0.72932],45.33942917646788,11.150110288016409,0.3521797129047745,0.3506160348259202,0.3756784134177665,28.9,6.161603482592021,2132.042727540492,2.175178144576107,4.756551460236728
2024_11_28,13_05_27_0,13_05_27_0,frame_320,0,255,29,1,False,False,[],[    0.73621     0.23549     0.63445],21.64215104928501,16.91640442225745,0.2855311958195866,0.273615411463673,0.308495317134236,28.9,1.538458853632696,532.3387036791336,2.1891929536168253,4.628865927472066
