video_day,source_folder,video_name,frame_id,class_name,object_id,track_id,is_3D_complete,in_image_borders,does_overlap,is_front_fish,aspect_ratio,pointcloud_size_ok,fish_3d_ok,overlapping_fish_ids,fish_direction,elevation_deg,azimuth_deg,raw_length,filtered_length,spine_length,rel_error_%,fish_dist_from_camera,unique_track,especie_gt,gt,failure_reason,abs_error_cm
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_552,0,127,8,1,False,False,True,4.199535934300899,True,True,[],[  -0.066666     0.24016     0.96844],6.124067755497334,-35.41982422283567,1.6304008778592276,0.3152042337786064,0.3102114787406503,5.909183946684663,1.6256287201996082,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.9795766221393585
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_553,0,255,23,1,False,False,True,3.827910569550912,True,True,[],,-19.506232091731498,128.7746428272432,-1.0,0.3022369067359709,0.3021810006006727,9.780027840008684,1.761580844711652,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,0.2763093264029095
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_553,0,127,8,1,False,False,True,4.059183202655444,True,True,[],[    -0.1129     0.26604     0.95733],5.694393234936043,-35.493470826380545,1.6262180525434244,0.3081934807777001,0.3044124117365451,8.001946036507427,1.6247399586392808,2025_05_08/11-36-36_0/8,llobarro,33.5,,2.680651922229991
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_554,0,255,23,1,False,False,True,3.5236971364028693,True,True,[],[  -0.099205    -0.19991     0.97478],-23.08712583125235,131.53660223955475,0.4860565462399895,0.2641308012714802,0.2678169920377504,21.154984695080543,1.7502565998052826,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,4.086919872851979
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_554,0,127,8,1,False,False,True,4.160422546829446,True,True,[],[  -0.094909     0.25753      0.9616],3.760079896712379,-34.96177231263546,1.615779312851579,0.3164995556534353,0.3120655754210174,5.522520700467066,1.6246362272366928,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.8500444346564713
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_555,0,255,23,1,False,False,True,3.4112688419505948,True,True,[],,-22.13321024372877,133.2191694109748,-1.0,0.2858312429350271,0.2952566310419185,14.677240914917272,1.746217056291571,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,1.91687570649729
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_555,0,127,8,1,False,False,True,3.9018252923551056,True,True,[],[  -0.097762     0.24798     0.96382],3.4783618913642096,-34.57509747101557,1.6162528085649852,0.3155801230792848,0.3102353408848726,5.796978185288112,1.6227228763224142,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.941987692071521
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_556,0,255,23,1,False,False,True,2.986745055173536,True,True,[],,26.67073982793356,-39.175524512185774,-1.0,0.2741822696535457,0.2904882285522181,18.154546372075902,1.7397548548776556,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.0817730346454297
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_556,0,127,8,1,False,False,True,4.1104475449621685,True,True,[],[  -0.087572     0.26425     0.96047],4.561500271786266,-33.1590476836073,1.478336609113225,0.3252151413707592,0.3183221223604009,2.920853322161443,1.6247192209479453,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.9784858629240816
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_557,0,255,23,1,False,False,True,3.114793165222867,True,True,[],,28.36335990741671,-33.55489950275852,-1.0,0.2789016160230843,0.2941776148023983,16.745786261765893,1.728623199231904,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,2.609838397691572
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_557,0,127,8,1,False,False,True,4.131297462562521,True,True,[],[  -0.097762       0.247     0.96407],3.735309611396729,-33.65792695117424,1.5249594583048267,0.3204554568276894,0.3196956149921248,4.341654678301681,1.6262081505306896,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.4544543172310611
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_558,0,255,23,1,False,False,True,3.294980893979468,True,True,[],,30.930714675156693,-28.34477654382381,-1.0,0.279735283899,0.2926313113536122,16.49693017940298,1.7173914586778607,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,2.5264716100999998
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_558,0,127,8,1,False,False,True,4.240601370634124,True,True,[],[  -0.090297      0.2593     0.96157],3.692670224520457,-33.80190937494473,1.5777616895806044,0.3192212083269812,0.3171577545347758,4.710087066572783,1.6257243967255075,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.5778791673018802
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_559,0,255,23,1,False,False,True,3.3134538606060517,True,True,[],,29.3537468113504,-24.940201845639088,-1.0,0.2742860143604472,0.2977138775692363,18.12357780285159,1.70803157971054,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.071398563955281
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_559,0,127,8,1,False,False,True,4.230211666883245,True,True,[],[   -0.11813      0.2724     0.95491],3.525699984048281,-32.38511824915894,1.48454813595829,0.3237194576956741,0.3226838180186099,3.367326060992807,1.6255199219666274,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.1280542304325891
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_560,0,255,23,1,False,False,True,3.39971292302084,True,True,[],[   -0.27862     0.17314     0.94466],32.728363947426914,-22.463072434946547,1.410030236935209,0.2710749292294476,0.2945263924904276,19.082110677776825,1.7047042835011568,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.3925070770552423
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_560,0,127,8,1,False,False,True,4.190599312859213,True,True,[],[  -0.071228     0.24341      0.9673],2.8835773263457694,-32.28370642986959,1.5538607050238735,0.3224720706677539,0.3197207556144711,3.7396803976853903,1.6250273682854393,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.2527929332246117
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_561,0,255,23,1,False,False,True,3.49774416393379,True,True,[],[  -0.056733    0.089558     0.99436],39.33249746599619,-21.53213011539536,0.8446798012183852,0.2772777800819064,0.2962558571513395,17.230513408386155,1.6986596493372863,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,2.77222199180936
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_561,0,127,8,1,False,False,True,3.6842372866387167,True,True,[],[  -0.097665     0.25181     0.96283],4.066682058912498,-34.23660336447372,1.6120787893761772,0.2886325738685797,0.2841185692501078,13.841022725797089,1.626787523733448,2025_05_08/11-36-36_0/8,llobarro,33.5,,4.6367426131420295
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_562,0,255,23,1,False,False,True,2.926546389073885,True,True,[],[   -0.21293     0.20528     0.95526],38.34711265701262,-21.787113679597727,1.4624253896900583,0.2704250460612875,0.297820911453464,19.276105653347027,1.692352987252749,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.457495393871252
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_562,0,127,8,1,False,False,True,4.122203299587269,True,True,[],[   -0.10809     0.25989     0.95957],0.7828060490512505,-32.3382820818695,1.5590324126055397,0.3223261848197251,0.3212900816508951,3.78322841202237,1.6263692276268726,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.2673815180274914
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_563,0,255,23,1,False,False,True,3.6227753743354936,True,True,[],[   -0.20481     0.18791     0.96059],43.43036576193604,-21.19164111034543,1.3992403416128083,0.2761035063151728,0.2895915575632171,17.58104289099321,1.6841875684329382,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,2.889649368482722
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_563,0,127,8,1,False,False,True,4.121554899274306,True,True,[],[   -0.15532     0.26361     0.95204],0.0247670591807679,-31.688603069890146,1.6838209562489506,0.332178664786468,0.3270146196422139,0.8421896159796867,1.6306512481287907,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.28213352135319525
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_564,0,255,23,1,False,False,True,3.486732678855341,True,True,[],[   -0.30088     0.22775     0.92607],42.199787459148766,-20.245977334916297,1.724798283759699,0.2997169206631142,0.3042635118925865,10.532262488622642,1.684709769967076,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,0.5283079336885841
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_564,0,127,8,1,False,False,True,4.074965478693062,True,True,[],[   -0.15288     0.28057     0.94758],0.6955923706309245,-31.1742000956993,1.4846069967825757,0.3230531855285927,0.3234136131441649,3.566213275046948,1.6292919207666012,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.1946814471407308
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_565,0,255,23,1,False,False,True,3.118766326324612,True,True,[],[   -0.27432      0.2204     0.93604],49.052224433746105,-9.728356819139329,1.6064294709737073,0.2694696291265492,0.2911333612581991,19.56130473834351,1.6779086931298175,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.5530370873450785
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_565,0,127,8,1,False,False,True,4.1201835536099045,True,True,[],[   -0.12017     0.26445     0.95688],0.4858541785904611,-31.369345528099046,1.5695131067863184,0.3276771459578168,0.3256077730928528,2.1859265797561767,1.6310135255909894,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.7322854042183238
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_566,0,255,23,1,False,False,True,3.3325213469059083,True,True,[],[   -0.26973     0.21557      0.9385],51.27704337527116,-6.947604352624564,1.5390293302460951,0.2891962920218821,0.2960299554828458,13.672748650184449,1.659359543827652,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,1.580370797811792
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_566,0,127,8,1,False,False,True,4.098593717742087,True,True,[],[   -0.13105     0.27127     0.95354],-0.4987231496194375,-31.5698206469322,1.513446966533389,0.3372071670875558,0.3308085960267195,0.6588558470315838,1.6406727139071102,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.2207167087555817
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_567,0,255,25,0,False,False,True,1.6222222222222222,True,False,[],[   -0.49648     0.30742     0.81179],54.27113912299791,148.23373036412713,0.0375212708985448,0.0375212708985448,0.0,88.79962062730004,2.480800724029541,2025_05_08/11-36-36_0/25,,,,
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_567,0,170,23,1,False,False,True,3.0720718221599745,True,True,[],[   -0.25159     0.20949     0.94489],58.16852115970595,1.4761612316177382,1.6040888251573728,0.272627384619075,0.2933468208411141,18.618691158485085,1.6512977232448691,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.2372615380925005
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_567,0,85,8,1,False,False,True,4.008349104365446,True,True,[],[   -0.17747      0.2817     0.94295],-0.799973639521559,-33.67530650556323,1.4738336850303857,0.3252316148267921,0.3236414227128116,2.915935872599368,1.6433262255853716,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.9768385173207932
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_568,0,255,25,0,False,False,True,1.608695652173913,False,False,[],,-1.0,-1.0,-1.0,-1.0,0.0,,1.8883342444896696,2025_05_08/11-36-36_0/25,,,,
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_568,0,170,23,1,False,False,True,3.1520470869585395,True,True,[],[  -0.056708     0.15571     0.98617],61.67013950017151,-0.1518797466996749,1.397359775890096,0.272705597945571,0.2849183927582813,18.59534389684448,1.643196970998065,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,3.229440205442902
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_568,0,85,8,1,False,False,True,3.9529567621821897,True,True,[],[   -0.13897     0.28602     0.94809],-0.1140745482282631,-35.50701702555917,1.5056645623730602,0.3231898875836059,0.322548558266841,3.525406691460916,1.6419162277333037,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.1810112416394105
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_569,0,255,25,0,False,False,True,1.6521739130434785,True,False,[],[   -0.42788     -0.4475     0.78528],51.74680033326602,-133.71604930171438,0.226149632152937,0.226149632152937,0.0,32.492647118526264,1.7161920269330342,2025_05_08/11-36-36_0/25,,,,
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_569,0,170,23,1,False,False,True,2.957917184431707,True,True,[],[   -0.10871     0.17546     0.97847],67.0150686439706,9.06362054904253,1.3681580544745748,0.2758238158077681,0.2896678965438619,17.664532594696077,1.6324010598999394,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,2.9176184192231887
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_569,0,85,8,1,False,False,True,4.068269864366616,True,True,[],[   -0.14053     0.28476     0.94824],-1.1742835020679774,-36.23695962430016,1.582561562271884,0.3224875814364124,0.3206366678658398,3.735050317488833,1.6436184752020997,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.2512418563587602
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_570,0,255,23,1,False,False,True,3.1344000472139224,True,True,[],[    -0.2595     0.18019     0.94878],70.52253128226964,7.882350305090711,1.8145933616061245,0.3043656386346485,0.2887839772634741,9.144585482194485,1.625985330206798,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,0.06343613653515234
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_570,0,127,8,1,False,False,True,3.947413283604256,True,True,[],[      -0.11     0.26382     0.95828],-2.351805232290646,-35.82918330808286,1.624480817605239,0.323125687689936,0.322275157213764,3.5445708388250825,1.6434805533911996,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.1874312310064
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_571,0,255,25,0,False,False,True,1.56,True,False,[],[   -0.45495    -0.16407     0.87527],-5.1710172086296335,85.91650880576563,0.5849965018352425,0.1118396630338613,0.1113126579662164,66.61502596004138,1.300533783846888,2025_05_08/11-36-36_0/25,,,,
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_571,0,127,23,1,False,False,True,2.777364956364606,True,True,[],[   -0.23614     0.21261     0.94817],76.79806686645516,27.86317717598911,1.7478000600292136,0.2416588033479985,0.2534175309480573,27.86304377671687,1.5999564848704009,2025_05_08/11-36-36_0/23,ochoa_petita,30.5,,6.334119665200149
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_572,0,255,8,1,False,False,True,4.08901370807371,True,True,[],[  -0.086445     0.26452      0.9605],-0.4048669993871971,-34.65160337576119,1.5613310642266427,0.3227779941875054,0.3175066095787587,3.6483599440282415,1.6470093129438308,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.22220058124946
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_573,0,255,8,1,False,False,True,4.1668495132964045,True,True,[],[    -0.1311     0.28354     0.94996],-3.042412007498696,-35.01018828242498,1.6013295095864777,0.3257867646214868,0.3231331339236931,2.7502195159740914,1.6492893469443015,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.9213235378513218
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_574,0,255,8,1,False,False,True,4.208782258288685,True,True,[],[   -0.07028     0.22452     0.97193],-2.548055509322233,-34.904370058273976,1.5910950045561207,0.3253757795278332,0.3207485396477666,2.872901633482617,1.6521104210394948,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.9624220472166769
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_575,0,255,8,1,False,False,True,4.313713767718603,True,True,[],[   -0.11293     0.27264     0.95546],-3.315230283853296,-34.470775791602264,1.6034327168670617,0.3275813855897129,0.3236285206289639,2.2145117642647976,1.6518783050501549,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.7418614410287105
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_576,0,255,8,1,False,False,True,4.312468993226196,True,True,[],[   -0.13602     0.27654     0.95133],-5.17578684944748,-34.7148408485234,1.5655204049353686,0.3357255424899614,0.3253522985988994,0.2165798477496635,1.6568439196014404,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.07255424899614127
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_577,0,255,8,1,False,False,True,4.313206552979498,True,True,[],[    -0.1021     0.27317     0.95653],-5.09783176159317,-34.31947690024871,1.596767225129359,0.3284184536614466,0.3246019240628384,1.964640698075642,1.6596623140183355,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.6581546338553395
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_578,0,255,8,1,False,False,True,4.227585900244423,True,True,[],[   -0.12237     0.28078     0.95194],-4.954095281187584,-34.00924533682588,1.582246315181504,0.33144644920897,0.3258108758603287,1.0607614301582196,1.6606312248709831,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.3553550791029991
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_579,0,255,8,1,False,False,True,4.149024266258608,True,True,[],[    -0.1096     0.25899     0.95964],-3.765438699850753,-33.2463629390162,1.5760078151192676,0.3251110416402514,0.3224102290709787,2.9519278685816785,1.6642143331832624,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.9888958359748585
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_580,0,255,27,1,False,False,True,1.5714285714285714,True,False,[],[   -0.30579     0.23593      0.9224],42.56643871429468,120.83746637234331,1.9761290552531985,0.2839399807401268,0.2175048745194866,15.241796793991996,1.3895433422397163,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,2.1060019259873215
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_580,0,127,8,1,False,False,True,4.100996494705242,True,True,[],[   -0.12358     0.27557      0.9533],-2.7974525411463347,-32.93732153229289,1.4888497331424824,0.3240213322860737,0.3214671176163409,3.277214242963076,1.6682624654133718,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.0978667713926313
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_581,0,255,27,1,False,False,True,1.7142857142857142,True,False,[],[    -0.3056     0.23821     0.92188],33.809461018530975,119.77221189902384,1.967820717622274,0.1465229122459481,0.133086994578846,56.26181724001549,1.370466854032877,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,15.84770877540519
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_581,0,127,8,1,False,False,True,4.046154061010591,True,True,[],[   -0.12342     0.29093     0.94875],-5.302628797268621,-33.96425744399736,1.4882037162227124,0.3324650857292809,0.3304368389767291,0.7566908270803322,1.6670481026507704,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.2534914270719071
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_582,0,255,27,1,False,False,True,2.1395006547932014,True,True,[],[    -0.3149     0.24107       0.918],33.50184840601515,123.40181052900596,2.3195023741556704,0.2152602012517266,0.1507066420841036,35.74322350694728,1.3566567931317697,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,8.97397987482734
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_582,0,127,8,1,False,False,True,3.982751291404223,True,True,[],[   -0.16456     0.29915     0.93991],-5.208625732276067,-34.11440611145803,1.4862051863042285,0.3341627667183883,0.335112710643451,0.2499203825706481,1.6695961173699827,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.08372332816117023
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_583,0,255,27,1,False,False,True,2.44535223780591,True,True,[],[   -0.31772     0.24581     0.91577],30.86054500306146,122.84299045559916,2.025472447391341,0.2015134586210345,0.1777019025418395,39.846728769840446,1.343465278129353,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,10.348654137896549
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_583,0,127,8,1,False,False,True,3.973416839232602,True,True,[],[   -0.15948     0.30265     0.93966],-4.298579649732723,-32.69760248811439,1.5024506145748515,0.32982068401301,0.3263000400442729,1.5460644737283438,1.669388056139521,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.5179315986990005
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_584,0,255,27,1,False,False,True,2.831962500533376,True,True,[],[   -0.32075      0.2454     0.91482],31.01930377183242,123.75241526058348,2.414924184497157,0.2804535488361334,0.2451466437953734,16.28252273548258,1.3301693969833897,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,2.4546451163866614
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_584,0,127,8,1,False,False,True,3.9233789882331176,True,True,[],[   -0.16959     0.29707     0.93967],-5.198253308187162,-32.34654669281467,1.5963441496047128,0.3320260188181506,0.326801324071922,0.8877555766714742,1.667906915332397,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.2973981181849439
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_585,0,255,27,1,False,False,True,2.871266590112483,True,True,[],[   -0.32313     0.24918     0.91296],24.89439463994532,123.19158708777312,2.432719656540068,0.1979862715979568,0.1782604107991534,40.89962041852037,1.321346642084457,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,10.701372840204321
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_585,0,127,8,1,False,False,True,3.805694114562752,True,True,[],[   -0.15984     0.29644     0.94158],-5.008795404528358,-32.153266002875974,1.6324988218230674,0.3269950443196016,0.3279746273763015,2.3895390090741446,1.6705527212368738,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.8004955680398425
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_586,0,255,27,1,False,False,True,3.178082351846927,True,True,[],[   -0.32783     0.25459     0.90979],58.67415150842929,138.349251978314,2.5106781828646905,2.262119379026398,0.6624157743089558,575.2595161272831,1.3131730052668051,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,195.71193790263982
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_586,0,127,8,1,False,False,True,3.706228320247721,True,True,[],[   -0.14104     0.28524     0.94802],-4.57957358857607,-32.19838875350267,1.591850012872804,0.3241108046866137,0.3245942580436464,3.2505060636974137,1.6691611413849534,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.0889195313386324
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_587,0,255,27,1,False,False,True,3.246130229839684,True,True,[],[   -0.31323     0.25393      0.9151],29.252706743556303,127.20769282075004,2.3093074223287746,0.2632064050237681,0.2637124181413012,21.430923873502056,1.3065097946961968,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,4.179359497623192
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_587,0,127,8,1,False,False,True,3.665258154203135,True,True,[],[   -0.17954     0.30144     0.93643],-3.262092716287301,-31.487415946654032,1.5788593973271288,0.3215601462928713,0.3202466417651892,4.011896628993656,1.6721335302506175,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.343985370712872
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_588,0,255,27,1,False,False,True,3.422096553037771,True,True,[],[   -0.31783     0.25563     0.91304],26.01856492712756,127.01780944940496,2.0547754854801985,0.2768903376450824,0.2593474498995149,17.34616786713958,1.295383407201381,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,2.810966235491758
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_588,0,127,8,1,False,False,True,3.583482965126901,True,True,[],[   -0.15362      0.3048     0.93994],-1.918976255307296,-30.964232831762672,1.4785267445237598,0.3221235860495658,0.3211712044397066,3.8437056568460153,1.6732552405364904,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.2876413950434156
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_589,0,255,27,1,False,False,True,3.6496886395474633,True,True,[],[   -0.31943     0.25732       0.912],22.27718103214669,128.64461748575906,2.113241941761681,0.2355236168540616,0.2492699461699801,29.694442730130856,1.281376540056757,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,6.947638314593842
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_589,0,127,8,1,False,False,True,3.664693912972101,True,True,[],[   -0.13622     0.29536     0.94562],-3.5860510671990604,-31.67806884539464,1.3922340999996912,0.3277528278695158,0.3264257501679662,2.1633349643236426,1.6752433312975088,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.7247172130484216
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_590,0,255,27,1,False,False,True,3.5669991654829083,True,True,[],[   -0.33523       0.265      0.9041],21.49073571619185,130.2382449073181,2.135929418214487,0.2619283556324117,0.2586368870187779,21.81243115450398,1.2729054671119135,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,4.307164436758832
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_590,0,127,8,1,False,False,True,3.700182766052611,True,True,[],[   -0.15543       0.297     0.94214],-7.10385621152215,-32.853006462702574,1.5962713781460127,0.3334639271247864,0.3336587279240401,0.458529216481662,1.6739552347946949,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.15360728752136055
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_591,0,255,27,1,False,False,True,3.591622885027524,True,True,[],[   -0.33528     0.25424     0.90717],18.781750156104987,130.09791607949367,2.1679813389419857,0.2419120612409718,0.2459312389212641,27.787444405680045,1.2657463646153542,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,6.308793875902818
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_591,0,127,8,1,False,False,True,3.5941353695981806,True,True,[],[   -0.11684     0.27978     0.95293],-3.543994537000368,-33.54590543086734,1.5823625058455917,0.3269290601889892,0.3279012205810028,2.409235764480824,1.6767572557735304,2025_05_08/11-36-36_0/8,llobarro,33.5,,0.807093981101076
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_592,0,255,27,1,False,False,True,3.609907383409904,True,True,[],[   -0.33875     0.25846     0.90468],16.609090416738,129.8385560752357,2.1397671029934755,0.2502890320546507,0.2552431239311692,25.28685610308935,1.2545394477772802,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,5.47109679453493
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_592,0,127,8,1,False,False,True,3.551145883563107,True,True,[],[   -0.14965      0.3129     0.93792],-4.174631174895506,-36.07594857088196,1.296782548417721,0.3213579237226556,0.3220529247588038,4.072261575326695,1.6766095943230783,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.3642076277344444
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_593,0,255,27,1,False,False,True,3.711141949531267,True,True,[],[   -0.59454     0.67263     0.44056],16.454622589792997,130.4986641667817,0.6020006194149764,0.2898625856543705,0.3009640667965308,13.473855028546122,1.2507677129086323,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,1.5137414345629487
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_593,0,127,8,1,False,False,True,3.5102175875681367,True,True,[],[  -0.081353     0.25274     0.96411],-6.335098141308858,-37.9794049157585,1.5749577043206555,0.3211728973125549,0.3218798653439214,4.127493339535861,1.6765949444460553,2025_05_08/11-36-36_0/8,llobarro,33.5,,1.3827102687445105
2025_05_08,11_36_35_11-36-36_0,11-36-36_0,frame_594,0,255,27,1,False,False,True,3.894117687627925,True,True,[],[   -0.58608     0.65742     0.47361],9.66103162879906,129.87536207829675,0.7458724221314819,0.2727924440147459,0.2713326434625062,18.569419697090783,1.240997194340521,2025_05_08/11-36-36_0/27,ochoa_petita,30.5,,3.220755598525411
